, time_stamp (sec),ene,modi_ene
410,53.27077419,197.0,335.0
411,53.44381179,63.0,107.0
412,53.75423688,394.0,670.0
413,53.79933324,49.0,83.0
414,53.82527656,73.0,124.0
415,53.85182078,259.0,440.0
416,54.53520693,45.0,76.0
417,54.57319222,129.0,219.0
418,54.89246576,76.0,129.0
419,54.89801615,257.0,437.0
420,55.01558187,374.0,636.0
421,55.08727183,66.0,112.0
422,55.17325297,74.0,126.0
423,55.37345891,336.0,571.0
424,55.8586487,138.0,235.0
425,55.92181438,121.0,206.0
426,56.09175961,45.0,76.0
427,56.17480239,117.0,199.0
428,56.23030622,185.0,314.0
429,56.24107698,336.0,571.0
430,56.44180113,108.0,184.0
431,56.66513344,63.0,107.0
432,56.80566959,593.0,1008.0
433,57.10939557,422.0,717.0
434,57.34002561,60.0,102.0
435,57.51511529,85.0,144.0
436,57.70849445,46.0,78.0
437,57.83940164,145.0,246.0
438,57.9119287,91.0,155.0
439,58.05464638,144.0,245.0
440,58.07925188,59.0,100.0
441,58.16409006,76.0,129.0
442,58.2732199,180.0,306.0
443,58.27518982,302.0,513.0
444,58.37449424,102.0,173.0
445,58.3869883,57.0,97.0
446,58.88132553,135.0,230.0
447,58.97840773,56.0,95.0
448,59.13341984,80.0,136.0
449,59.19344683,126.0,214.0
450,59.26353459,67.0,114.0
451,59.43272595,133.0,226.0
452,59.48819319,52.0,88.0
453,59.50619454,78.0,133.0
454,59.72111926,163.0,277.0
455,59.77093213,108.0,184.0
456,59.93611486,69.0,117.0
457,60.33994445,351.0,597.0
458,60.64693611,78.0,133.0
459,61.01024255,81.0,138.0
460,61.12967644,53.0,90.0
461,61.42312514,57.0,97.0
462,61.5072691,95.0,162.0
463,61.66496052,388.0,660.0
464,62.07995314,65.0,110.0
465,62.09795101,83.0,141.0
466,62.12764441,107.0,182.0
467,62.22687795,65.0,110.0
468,62.86351333,51.0,87.0
469,63.0389985,447.0,760.0
470,63.71885807,75.0,128.0
471,63.82654506,108.0,184.0
472,64.20196938,36.0,61.0
473,64.31264177,97.0,165.0
474,64.4103456,86.0,146.0
475,64.56152555,154.0,262.0
476,64.76400689,196.0,333.0
477,64.86488212,123.0,209.0
478,64.95841707,87.0,148.0
479,65.01383146,71.0,121.0
480,65.04248037,91.0,155.0
481,65.08201829,67.0,114.0
482,65.19153925,249.0,423.0
483,65.20059413,378.0,643.0
484,65.20477503,49.0,83.0
485,65.47378028,48.0,82.0
486,65.55401515,61.0,104.0
487,65.63056179,83.0,141.0
488,65.65667783,176.0,299.0
489,65.71787661,120.0,204.0
490,65.73807948,54.0,92.0
491,65.99806276,58.0,99.0
492,66.01438186,92.0,156.0
493,66.09337467,113.0,192.0
494,66.48113376,180.0,306.0
495,66.52845692,163.0,277.0
496,66.63545728,71.0,121.0
497,66.69954362,103.0,175.0
498,66.74310554,134.0,228.0
499,66.87691378,484.0,823.0
500,67.58584738,120.0,204.0
501,67.61814445,51.0,87.0
502,67.86702802,150.0,255.0
503,67.94733839,51.0,87.0
504,67.98132315,55.0,94.0
505,68.18459735,53.0,90.0
506,68.21932766,531.0,903.0
507,68.28550672,189.0,321.0
508,68.41564631,119.0,202.0
509,68.58324492,233.0,396.0
510,68.64528043,49.0,83.0
511,68.93020184,46.0,78.0
512,69.02870929,90.0,153.0
513,69.04998695,72.0,122.0
514,69.1058908,57.0,97.0
