, time_stamp (sec),ene,modi_ene
307,13.203118,49.0,83.0
308,13.22449859,94.0,160.0
309,13.31315424,59.0,100.0
310,13.31375669,78.0,133.0
311,13.33366605,85.0,144.0
312,13.33933653,84.0,143.0
313,13.53154368,74.0,126.0
314,13.62714553,99.0,168.0
315,13.68001635,63.0,107.0
316,13.77869965,109.0,185.0
317,13.78081432,75.0,128.0
318,13.78726608,68.0,116.0
319,13.78815964,70.0,119.0
320,13.85288178,78.0,133.0
321,13.89407912,76.0,129.0
322,13.89949186,74.0,126.0
323,13.96049931,80.0,136.0
324,14.03383039,321.0,546.0
325,14.09277878,95.0,162.0
326,14.10372607,209.0,355.0
327,14.13047102,49.0,83.0
328,14.21893231,69.0,117.0
329,14.27409776,114.0,194.0
330,14.30374572,88.0,150.0
331,14.32489847,66.0,112.0
332,14.38961883,77.0,131.0
333,14.40752849,45.0,76.0
334,14.45526698,117.0,199.0
335,14.45689214,76.0,129.0
336,14.48661162,83.0,141.0
337,14.50296788,122.0,207.0
338,14.64487068,48.0,82.0
339,14.64941791,147.0,250.0
340,14.65895697,449.0,763.0
341,14.69167004,57.0,97.0
342,14.69657058,70.0,119.0
343,14.69916534,233.0,396.0
344,14.720252,34.0,58.0
345,14.72713904,74.0,126.0
346,14.76237882,75.0,128.0
347,14.79192118,86.0,146.0
348,14.80957719,63.0,107.0
349,14.82326333,75.0,128.0
350,14.89982561,69.0,117.0
351,14.9245683,85.0,144.0
352,14.94176208,153.0,260.0
353,14.95985065,80.0,136.0
354,15.03240519,60.0,102.0
355,15.06823317,48.0,82.0
356,15.07057094,62.0,105.0
357,15.07245547,63.0,107.0
358,15.13686947,82.0,139.0
359,15.14685928,68.0,116.0
360,15.1501608,56.0,95.0
361,15.20107665,72.0,122.0
362,15.2517982,199.0,338.0
363,15.29244423,72.0,122.0
364,15.29297671,55.0,94.0
365,15.37563733,37.0,63.0
366,15.37775674,68.0,116.0
367,15.39980127,82.0,139.0
368,15.42478352,91.0,155.0
369,15.43184043,129.0,219.0
370,15.45650402,53.0,90.0
371,15.48346074,85.0,144.0
372,15.48950589,73.0,124.0
373,15.53371628,83.0,141.0
374,15.54114179,69.0,117.0
375,15.6097483,90.0,153.0
376,15.71403181,53.0,90.0
377,15.81719304,81.0,138.0
378,15.91047594,53.0,90.0
379,15.91354706,85.0,144.0
380,15.94564838,76.0,129.0
381,15.95053968,59.0,100.0
382,16.09529023,77.0,131.0
383,16.10096424,75.0,128.0
384,16.10614338,56.0,95.0
385,16.19400301,60.0,102.0
386,16.20548176,325.0,552.0
387,16.23796202,367.0,624.0
388,16.30011286,76.0,129.0
