, time_stamp (sec),ene,modi_ene
263,1.78534259,145.0,251.0
264,1.78642307,125.0,216.0
265,1.79798574,48.0,83.0
266,1.79912996,53.0,92.0
267,1.81001471,50.0,86.0
268,1.8359801,146.0,252.0
269,1.84181633,92.0,159.0
270,1.85885595,34.0,59.0
271,1.85981076,47.0,81.0
272,1.87352442,47.0,81.0
273,1.87406385,230.0,397.0
274,1.87748974,51.0,88.0
275,1.87845373,40.0,69.0
276,1.88195089,206.0,356.0
277,1.89123632,112.0,194.0
278,1.90383782,52.0,90.0
279,1.90394578,46.0,79.0
280,1.90897956,146.0,252.0
281,1.91054834,117.0,202.0
282,1.92416447,57.0,99.0
283,1.92575518,52.0,90.0
284,1.92740855,179.0,309.0
285,1.93887018,50.0,86.0
286,1.95008424,74.0,128.0
287,1.96501031,127.0,219.0
288,1.97155544,208.0,359.0
289,1.97252554,218.0,377.0
290,1.97523966,72.0,124.0
291,1.98096576,59.0,102.0
292,1.98504857,128.0,221.0
293,1.99936498,104.0,180.0
294,2.00082235,82.0,142.0
295,2.00177464,184.0,318.0
296,2.01044881,47.0,81.0
297,2.01075095,46.0,79.0
298,2.01497011,100.0,173.0
299,2.02347682,239.0,413.0
300,2.03223244,214.0,370.0
301,2.03807325,81.0,140.0
302,2.04845629,105.0,181.0
303,2.05296755,168.0,290.0
304,2.07401976,38.0,66.0
305,2.08129255,60.0,104.0
306,2.08346234,227.0,392.0
307,2.08967953,40.0,69.0
308,2.09015726,47.0,81.0
309,2.09282302,49.0,85.0
310,2.10623836,237.0,410.0
311,2.10775075,161.0,278.0
312,2.10796783,97.0,168.0
313,2.11430846,37.0,64.0
314,2.11479905,46.0,79.0
315,2.1182476,116.0,200.0
316,2.11952459,52.0,90.0
317,2.12110536,48.0,83.0
318,2.12919895,99.0,171.0
319,2.13565578,244.0,422.0
320,2.14401266,239.0,413.0
321,2.15753762,103.0,178.0
322,2.16228028,50.0,86.0
323,2.18035585,146.0,252.0
324,2.18227141,42.0,73.0
325,2.18622026,52.0,90.0
326,2.18979561,127.0,219.0
327,2.19537699,83.0,143.0
328,2.19927508,51.0,88.0
329,2.20183844,54.0,93.0
330,2.20413419,45.0,78.0
331,2.2345465,53.0,92.0
332,2.24731183,43.0,74.0
333,2.24865821,32.0,55.0
334,2.25392649,42.0,73.0
335,2.2675679,235.0,406.0
336,2.27983748,52.0,90.0
337,2.28071332,50.0,86.0
338,2.29028744,98.0,169.0
339,2.30054137,104.0,180.0
340,2.30478752,119.0,206.0
341,2.30492486,91.0,157.0
342,2.30813404,77.0,133.0
343,2.31049101,53.0,92.0
344,2.31086996,198.0,342.0
345,2.31251548,39.0,67.0
346,2.32662581,222.0,384.0
347,2.32827837,194.0,335.0
348,2.35322805,93.0,161.0
349,2.36212009,214.0,370.0
350,2.36306519,76.0,131.0
351,2.36693679,221.0,382.0
352,2.36805252,162.0,280.0
353,2.38163329,51.0,88.0
354,2.40723746,103.0,178.0
355,2.41251062,96.0,166.0
356,2.43249949,78.0,135.0
357,2.43893493,219.0,378.0
358,2.44950353,91.0,157.0
359,2.45020563,78.0,135.0
360,2.45066853,49.0,85.0
361,2.45246471,53.0,92.0
362,2.45809694,85.0,147.0
363,2.4590956,56.0,97.0
364,2.46202004,50.0,86.0
365,2.47111127,97.0,168.0
366,2.47285424,175.0,302.0
367,2.48204014,186.0,321.0
368,2.48669233,81.0,140.0
369,2.49023741,43.0,74.0
370,2.49665218,74.0,128.0
371,2.49868513,57.0,99.0
372,2.5046341,214.0,370.0
373,2.52071459,53.0,92.0
374,2.52746735,55.0,95.0
375,2.53383632,197.0,340.0
376,2.55234658,44.0,76.0
377,2.55314203,46.0,79.0
378,2.56090013,210.0,363.0
379,2.56587217,218.0,377.0
380,2.56821459,51.0,88.0
381,2.56994761,260.0,449.0
382,2.57233165,201.0,347.0
383,2.57780233,205.0,354.0
384,2.5829604,104.0,180.0
385,2.58364203,219.0,378.0
386,2.58830469,49.0,85.0
387,2.59694931,229.0,396.0
388,2.59924472,105.0,181.0
389,2.60072022,161.0,278.0
390,2.60282247,47.0,81.0
391,2.6054027,44.0,76.0
392,2.62531816,181.0,313.0
393,2.63039724,229.0,396.0
394,2.63353498,213.0,368.0
395,2.63508657,29.0,50.0
396,2.63525166,42.0,73.0
397,2.64482067,124.0,214.0
398,2.65137891,126.0,218.0
399,2.6576079,224.0,387.0
400,2.65769737,240.0,415.0
401,2.65924052,218.0,377.0
402,2.65985121,43.0,74.0
403,2.66852283,56.0,97.0
404,2.67107136,44.0,76.0
405,2.6715557,72.0,124.0
406,2.69353291,197.0,340.0
407,2.69360884,71.0,123.0
408,2.69420473,43.0,74.0
409,2.6968409,54.0,93.0
410,2.71392367,103.0,178.0
411,2.71723459,54.0,93.0
412,2.71734518,51.0,88.0
413,2.71809625,43.0,74.0
414,2.72542368,40.0,69.0
415,2.72642939,44.0,76.0
416,2.7378317,49.0,85.0
417,2.74332807,105.0,181.0
418,2.7433758,106.0,183.0
419,2.75378116,169.0,292.0
420,2.75750348,52.0,90.0
421,2.76539045,52.0,90.0
422,2.76859889,184.0,318.0
423,2.78062938,209.0,361.0
424,2.78626084,85.0,147.0
425,2.79290278,46.0,79.0
426,2.80329943,52.0,90.0
427,2.80767675,107.0,185.0
428,2.80955907,66.0,114.0
429,2.81064736,52.0,90.0
430,2.81898799,153.0,264.0
431,2.82423863,139.0,240.0
432,2.84086627,74.0,128.0
433,2.84338902,58.0,100.0
434,2.8440946,47.0,81.0
435,2.85149736,57.0,99.0
436,2.85825125,51.0,88.0
437,2.86308219,50.0,86.0
438,2.86441614,49.0,85.0
439,2.87313107,42.0,73.0
440,2.87384151,226.0,391.0
441,2.87917441,91.0,157.0
442,2.8867546,41.0,71.0
443,2.88910795,203.0,351.0
444,2.89519079,56.0,97.0
445,2.89836554,53.0,92.0
446,2.90793242,227.0,392.0
447,2.90820233,139.0,240.0
448,2.90869687,190.0,328.0
449,2.92765375,59.0,102.0
450,2.95739444,54.0,93.0
451,2.96332735,120.0,207.0
452,2.96422295,46.0,79.0
453,2.97916762,47.0,81.0
454,2.97939963,115.0,199.0
455,2.98091037,45.0,78.0
456,2.98701752,207.0,358.0
457,3.01013314,103.0,178.0
458,3.01854376,71.0,123.0
459,3.031376,51.0,88.0
460,3.04491796,66.0,114.0
461,3.04972888,130.0,225.0
462,3.05212295,151.0,261.0
463,3.05392806,224.0,387.0
464,3.06222364,196.0,339.0
465,3.06372334,220.0,380.0
466,3.06936559,129.0,223.0
467,3.07679621,52.0,90.0
468,3.08448232,103.0,178.0
469,3.09472695,114.0,197.0
470,3.09549414,127.0,219.0
471,3.09622934,108.0,187.0
472,3.10103912,168.0,290.0
473,3.11614827,51.0,88.0
474,3.12130898,55.0,95.0
475,3.13222012,57.0,99.0
476,3.13815113,214.0,370.0
477,3.13984645,49.0,85.0
478,3.1432824,44.0,76.0
479,3.14958896,108.0,187.0
480,3.16306145,80.0,138.0
481,3.1644966,50.0,86.0
482,3.16491012,225.0,389.0
483,3.18006686,59.0,102.0
484,3.18170479,154.0,266.0
485,3.1823321,53.0,92.0
486,3.18352861,127.0,219.0
487,3.18661682,40.0,69.0
488,3.1899612,49.0,85.0
489,3.19159976,53.0,92.0
490,3.1918659,89.0,154.0
491,3.19562776,49.0,85.0
492,3.20082084,48.0,83.0
493,3.20795831,59.0,102.0
494,3.21296453,73.0,126.0
495,3.22393255,106.0,183.0
496,3.22979909,191.0,330.0
497,3.23238506,50.0,86.0
498,3.23349812,95.0,164.0
499,3.25289831,155.0,268.0
500,3.25477622,54.0,93.0
501,3.25709196,234.0,404.0
502,3.25809726,86.0,149.0
503,3.26014776,47.0,81.0
504,3.26304101,69.0,119.0
505,3.27441368,78.0,135.0
506,3.27632962,112.0,194.0
507,3.27768999,55.0,95.0
508,3.27857536,296.0,512.0
509,3.28005629,60.0,104.0
510,3.30420718,68.0,118.0
511,3.3064648,184.0,318.0
512,3.30793378,49.0,85.0
513,3.30986694,135.0,233.0
514,3.3111131,43.0,74.0
515,3.31429853,233.0,403.0
516,3.33010303,239.0,413.0
517,3.34430487,55.0,95.0
518,3.3517728,50.0,86.0
519,3.35653704,55.0,95.0
520,3.36226258,48.0,83.0
521,3.36273981,42.0,73.0
522,3.3649798,80.0,138.0
523,3.3659747,182.0,315.0
524,3.36652159,53.0,92.0
525,3.36827443,44.0,76.0
526,3.37605096,91.0,157.0
527,3.37833458,243.0,420.0
528,3.3838095,61.0,105.0
529,3.39158352,48.0,83.0
530,3.39808341,48.0,83.0
531,3.40361825,48.0,83.0
532,3.41004568,158.0,273.0
533,3.42128634,119.0,206.0
534,3.42843682,77.0,133.0
535,3.43750435,68.0,118.0
536,3.44115708,45.0,78.0
537,3.44223041,58.0,100.0
538,3.45343439,50.0,86.0
539,3.47160199,106.0,183.0
540,3.4758494,178.0,308.0
541,3.47660149,64.0,111.0
542,3.49343187,153.0,264.0
543,3.50659212,83.0,143.0
544,3.51009692,36.0,62.0
545,3.51897876,120.0,207.0
546,3.52001286,47.0,81.0
547,3.53589967,176.0,304.0
548,3.54532544,233.0,403.0
549,3.56400502,45.0,78.0
550,3.56437869,71.0,123.0
551,3.57120682,108.0,187.0
552,3.57522268,67.0,116.0
553,3.57658691,213.0,368.0
554,3.58532112,111.0,192.0
555,3.60972962,245.0,423.0
556,3.61776701,146.0,252.0
557,3.61852659,219.0,378.0
558,3.61933041,46.0,79.0
559,3.62315748,51.0,88.0
560,3.62689961,218.0,377.0
561,3.64189914,64.0,111.0
562,3.64424705,85.0,147.0
563,3.66492296,203.0,351.0
564,3.67711318,67.0,116.0
565,3.6930113,51.0,88.0
566,3.6931985,159.0,275.0
567,3.69624123,45.0,78.0
568,3.70096111,116.0,200.0
569,3.70691298,109.0,188.0
570,3.70795412,112.0,194.0
571,3.71973916,204.0,353.0
572,3.72199446,93.0,161.0
573,3.73437326,129.0,223.0
574,3.73881226,157.0,271.0
575,3.74046874,210.0,363.0
576,3.7535244,85.0,147.0
577,3.75605267,38.0,66.0
578,3.75942322,115.0,199.0
579,3.76430138,48.0,83.0
580,3.76695453,97.0,168.0
581,3.77049931,142.0,245.0
582,3.80360769,253.0,437.0
583,3.81325082,107.0,185.0
584,3.82206605,73.0,126.0
585,3.82935501,190.0,328.0
586,3.83011424,52.0,90.0
587,3.85185368,134.0,232.0
588,3.858406,79.0,137.0
589,3.86274892,48.0,83.0
590,3.86601598,48.0,83.0
591,3.86928813,107.0,185.0
592,3.87531484,54.0,93.0
593,3.88685014,49.0,85.0
594,3.88854698,55.0,95.0
595,3.91681334,227.0,392.0
596,3.91748037,65.0,112.0
597,3.92606116,56.0,97.0
598,3.93232356,100.0,173.0
599,3.94321102,59.0,102.0
600,3.95111021,45.0,78.0
601,3.95601849,60.0,104.0
602,3.96420243,174.0,301.0
603,3.96529346,38.0,66.0
604,3.97002556,46.0,79.0
605,3.97320701,74.0,128.0
606,3.97459005,221.0,382.0
607,3.97479447,120.0,207.0
608,3.9767528,99.0,171.0
609,3.9823246,57.0,99.0
610,3.98432898,106.0,183.0
611,3.99448491,43.0,74.0
612,4.00411412,52.0,90.0
613,4.01341947,206.0,356.0
614,4.02113171,50.0,86.0
615,4.02120551,209.0,361.0
616,4.02224262,219.0,378.0
617,4.0307101,51.0,88.0
618,4.03517766,211.0,365.0
619,4.03553246,118.0,204.0
620,4.055993,127.0,219.0
621,4.06469632,106.0,183.0
622,4.07498435,207.0,358.0
623,4.07774783,190.0,328.0
624,4.08670441,85.0,147.0
625,4.09003603,165.0,285.0
626,4.09329207,41.0,71.0
627,4.09636066,106.0,183.0
628,4.10236501,41.0,71.0
629,4.11216911,54.0,93.0
630,4.11361851,80.0,138.0
631,4.12830558,47.0,81.0
632,4.13718622,63.0,109.0
633,4.13871784,51.0,88.0
634,4.14768419,58.0,100.0
635,4.1515711,86.0,149.0
636,4.1526266,94.0,162.0
637,4.16299248,119.0,206.0
638,4.17088454,323.0,558.0
639,4.17555689,81.0,140.0
640,4.17638277,66.0,114.0
641,4.18881943,200.0,346.0
642,4.20409521,81.0,140.0
643,4.2157623,47.0,81.0
644,4.21868152,192.0,332.0
645,4.21925668,121.0,209.0
646,4.22348966,198.0,342.0
647,4.2378623,47.0,81.0
