, time_stamp (sec),ene,modi_ene
487,41.02435787,44.0,89.0
488,41.29154408,132.0,267.0
489,41.46202828,116.0,235.0
490,41.48400524,76.0,154.0
491,41.48613924,281.0,569.0
492,41.58806115,123.0,249.0
493,41.6036224,125.0,253.0
494,41.62530988,242.0,490.0
495,41.68756894,235.0,476.0
496,41.85479415,60.0,121.0
497,42.00731766,67.0,136.0
498,42.15345527,180.0,364.0
499,42.38370697,143.0,289.0
500,42.40118328,198.0,401.0
501,42.46216947,80.0,162.0
502,42.46932436,217.0,439.0
503,42.64991028,284.0,575.0
504,42.65496023,53.0,107.0
505,42.77742318,341.0,690.0
506,42.8282194,145.0,294.0
507,42.9263569,161.0,326.0
508,42.92796543,127.0,257.0
509,42.92845442,127.0,257.0
510,42.97964044,299.0,605.0
511,43.14435422,142.0,287.0
512,43.15794851,276.0,559.0
513,43.24341409,168.0,340.0
514,43.35634189,177.0,358.0
515,43.41370769,215.0,435.0
516,43.54342815,74.0,150.0
517,43.56204397,298.0,603.0
518,43.64146453,197.0,399.0
519,43.66292612,54.0,109.0
520,43.73022915,217.0,439.0
521,43.80670024,69.0,140.0
522,43.9628298,342.0,692.0
523,44.11194687,182.0,368.0
524,44.15688342,65.0,132.0
525,44.1694784,105.0,213.0
526,44.22141253,119.0,241.0
527,44.30495805,266.0,539.0
528,44.52955623,197.0,399.0
529,44.65241678,142.0,287.0
530,44.73639037,79.0,160.0
531,44.76539977,57.0,115.0
532,44.796304,335.0,678.0
533,44.83097808,77.0,156.0
534,44.86519908,53.0,107.0
535,44.88693788,366.0,741.0
536,44.94018516,105.0,213.0
537,44.95306273,87.0,176.0
538,45.07036318,124.0,251.0
539,45.13295788,374.0,757.0
540,45.13974619,80.0,162.0
541,45.14151575,111.0,225.0
542,45.39217483,314.0,636.0
543,45.54966053,115.0,233.0
544,45.59334638,36.0,73.0
545,45.62606586,82.0,166.0
546,45.71079588,45.0,91.0
547,45.7173076,80.0,162.0
548,45.82144977,212.0,429.0
549,45.84661408,150.0,304.0
550,45.8916126,195.0,395.0
551,45.9217003,250.0,506.0
552,45.94467735,233.0,472.0
553,45.97917086,237.0,480.0
554,45.98044516,247.0,500.0
555,46.01351293,110.0,223.0
556,46.02104497,54.0,109.0
557,46.02888188,84.0,170.0
558,46.04808061,318.0,644.0
559,46.05641814,256.0,518.0
560,46.06936955,102.0,206.0
561,46.12012201,25.0,51.0
562,46.24511086,303.0,613.0
563,46.35177773,88.0,178.0
564,46.37139819,46.0,93.0
565,46.37593548,360.0,729.0
566,46.44868308,164.0,332.0
567,46.48002656,536.0,1085.0
568,46.58198889,134.0,271.0
569,46.60469862,194.0,393.0
570,46.63800269,340.0,688.0
571,46.69104696,121.0,245.0
572,46.70744077,62.0,126.0
573,46.80788244,263.0,532.0
574,46.90441022,73.0,148.0
575,46.91241166,58.0,117.0
576,47.01352771,215.0,435.0
577,47.07516021,345.0,698.0
578,47.10295236,320.0,648.0
579,47.17717616,347.0,702.0
580,47.2115036,105.0,213.0
581,47.23697207,114.0,231.0
582,47.29304591,75.0,152.0
583,47.30507077,177.0,358.0
584,47.35199553,71.0,144.0
585,47.46230406,90.0,182.0
586,47.52626883,78.0,158.0
587,47.75011812,255.0,516.0
588,47.75977718,277.0,561.0
589,47.77140928,68.0,138.0
590,47.79266884,72.0,146.0
591,47.90633765,70.0,142.0
592,48.29833853,62.0,126.0
593,48.30920689,71.0,144.0
594,48.31342521,69.0,140.0
595,48.44405178,54.0,109.0
596,48.5438005,275.0,557.0
597,48.55115547,353.0,715.0
598,48.55836316,197.0,399.0
599,48.67445709,153.0,310.0
600,48.67965818,84.0,170.0
601,48.71390407,237.0,480.0
602,48.85234464,76.0,154.0
603,48.90213883,157.0,318.0
604,48.97661304,224.0,453.0
605,49.00749287,75.0,152.0
606,49.04060461,348.0,705.0
607,49.04574992,371.0,751.0
608,49.05310197,237.0,480.0
609,49.07837324,222.0,449.0
610,49.18570823,283.0,573.0
611,49.32224577,71.0,144.0
612,49.3383154,71.0,144.0
613,49.43295136,341.0,690.0
614,49.44118621,52.0,105.0
615,49.46179652,163.0,330.0
616,49.55392575,92.0,186.0
617,49.67370459,254.0,514.0
618,49.73401154,218.0,441.0
619,49.74235815,139.0,281.0
620,49.95444689,286.0,579.0
621,49.97397135,428.0,866.0
622,49.99784513,181.0,366.0
623,50.22296297,217.0,439.0
624,50.32447392,368.0,745.0
625,50.33831104,62.0,126.0
626,50.5649071,121.0,245.0
627,50.63791947,324.0,656.0
628,50.6694646,117.0,237.0
629,50.88191026,313.0,634.0
630,50.99173935,157.0,318.0
631,51.03931955,79.0,160.0
632,51.05448545,198.0,401.0
633,51.1059817,179.0,362.0
634,51.14781876,64.0,130.0
635,51.24405402,88.0,178.0
636,51.24841068,66.0,134.0
637,51.3273963,175.0,354.0
638,51.62919854,98.0,198.0
639,51.7533772,63.0,128.0
640,51.83334349,356.0,721.0
641,52.06188848,103.0,209.0
642,52.07852656,88.0,178.0
643,52.09484467,159.0,322.0
644,52.13601398,70.0,142.0
645,52.20910687,189.0,383.0
646,52.44068877,66.0,134.0
647,52.62243258,68.0,138.0
648,52.81650371,60.0,121.0
649,52.9242593,84.0,170.0
650,52.9574454,112.0,227.0
651,53.01768845,152.0,308.0
652,53.03767271,132.0,267.0
653,53.10443956,165.0,334.0
654,53.16957682,117.0,237.0
655,53.29369871,506.0,1024.0
656,53.32646522,101.0,204.0
657,53.48599948,82.0,166.0
658,53.5826568,246.0,498.0
659,53.74224263,612.0,1239.0
660,53.8023162,48.0,97.0
661,54.06055066,276.0,559.0
662,54.07006347,51.0,103.0
663,54.08184906,194.0,393.0
664,54.20983045,289.0,585.0
665,54.30962331,87.0,176.0
666,54.47159685,209.0,423.0
667,54.54141371,262.0,530.0
668,54.58317829,78.0,158.0
669,54.64689014,161.0,326.0
670,54.68700447,53.0,107.0
671,54.74820164,271.0,549.0
672,55.06521278,270.0,547.0
673,55.10335345,121.0,245.0
674,55.24794941,68.0,138.0
675,55.30742177,240.0,486.0
676,55.32303031,171.0,346.0
677,55.48165369,90.0,182.0
678,55.58356146,95.0,192.0
679,55.61862463,187.0,379.0
680,55.95611863,59.0,119.0
681,56.14143626,226.0,458.0
682,56.20997924,83.0,168.0
683,56.24392012,255.0,516.0
684,56.26507216,264.0,534.0
685,56.27732878,142.0,287.0
686,56.41339843,356.0,721.0
687,56.50441819,142.0,287.0
688,56.54776708,367.0,743.0
689,56.6511911,134.0,271.0
690,56.68460691,330.0,668.0
691,57.38153086,368.0,745.0
692,57.399496,45.0,91.0
693,57.43409783,174.0,352.0
694,57.54066437,85.0,172.0
695,57.72685832,80.0,162.0
696,57.77005524,132.0,267.0
697,57.85582023,162.0,328.0
698,57.86556076,320.0,648.0
699,57.93895038,87.0,176.0
700,57.98594986,97.0,196.0
701,58.15422925,92.0,186.0
702,58.19494732,172.0,348.0
703,58.29951599,195.0,395.0
704,58.33877305,67.0,136.0
705,58.88229101,74.0,150.0
706,59.10868714,108.0,219.0
707,59.26586062,195.0,395.0
708,59.44685353,46.0,93.0
709,59.49321078,267.0,541.0
710,59.55838861,145.0,294.0
711,59.57554486,403.0,816.0
712,59.65668687,318.0,644.0
713,59.8422893,150.0,304.0
714,60.03659779,115.0,233.0
715,60.07062181,62.0,126.0
716,60.21790276,246.0,498.0
717,60.26473235,87.0,176.0
718,60.3012584,320.0,648.0
719,60.35269982,240.0,486.0
720,60.37266392,219.0,443.0
721,60.49481085,356.0,721.0
722,60.69565669,44.0,89.0
723,60.8643898,173.0,350.0
724,60.87453322,98.0,198.0
725,60.89056321,267.0,541.0
726,60.8952661,123.0,249.0
727,60.94982796,136.0,275.0
728,61.22489346,86.0,174.0
729,61.36080406,363.0,735.0
730,61.41154369,144.0,292.0
731,61.43061456,329.0,666.0
732,61.65823904,148.0,300.0
733,61.68058952,181.0,366.0
734,61.78231995,60.0,121.0
735,61.93212788,46.0,93.0
736,62.27813622,127.0,257.0
737,62.3991977,51.0,103.0
738,62.41864885,63.0,128.0
739,62.47149582,181.0,366.0
740,62.49242331,129.0,261.0
741,62.51804067,213.0,431.0
742,62.54394038,66.0,134.0
743,62.67103366,70.0,142.0
744,62.68692024,264.0,534.0
745,62.76010944,75.0,152.0
746,63.05142172,152.0,308.0
747,63.08369986,132.0,267.0
748,63.15329748,54.0,109.0
749,63.16494755,106.0,215.0
750,63.28025004,110.0,223.0
751,63.28285593,162.0,328.0
752,63.33382357,111.0,225.0
753,63.43820954,66.0,134.0
754,63.49586755,259.0,524.0
755,63.55026805,72.0,146.0
756,63.61171628,155.0,314.0
757,63.62170618,159.0,322.0
758,63.62250969,106.0,215.0
759,63.66558457,64.0,130.0
760,63.75776266,221.0,447.0
761,63.77758892,70.0,142.0
762,63.86541938,102.0,206.0
763,63.99903717,103.0,209.0
764,64.00945296,124.0,251.0
765,64.05621887,318.0,644.0
766,64.14027049,68.0,138.0
767,64.14906885,250.0,506.0
768,64.20322932,341.0,690.0
769,64.34129513,150.0,304.0
770,64.43258524,86.0,174.0
771,64.43621476,112.0,227.0
772,64.53203935,211.0,427.0
773,64.54793634,87.0,176.0
774,64.61627228,81.0,164.0
775,64.72801464,236.0,478.0
776,64.8768841,100.0,202.0
777,64.97115961,83.0,168.0
778,65.02315136,351.0,711.0
779,65.09893494,160.0,324.0
780,65.31757826,239.0,484.0
781,65.36732364,45.0,91.0
782,65.46433204,58.0,117.0
783,65.52746473,107.0,217.0
784,65.56547341,211.0,427.0
785,65.69717754,127.0,257.0
786,65.81342847,244.0,494.0
787,65.87339598,68.0,138.0
788,66.19408664,114.0,231.0
789,66.32349447,56.0,113.0
790,66.3329576,167.0,338.0
791,66.34844316,117.0,237.0
792,66.39312741,272.0,551.0
793,66.43840123,166.0,336.0
794,66.4957613,211.0,427.0
795,66.55174617,112.0,227.0
796,66.58665545,53.0,107.0
797,66.91466957,114.0,231.0
798,67.11568507,57.0,115.0
799,67.49877907,89.0,180.0
800,67.53558122,263.0,532.0
801,67.69228562,178.0,360.0
802,67.74671303,83.0,168.0
803,67.77736396,758.0,1535.0
804,67.81935621,59.0,119.0
805,67.83014219,99.0,200.0
806,68.10876611,86.0,174.0
807,68.12482713,256.0,518.0
808,68.75661164,115.0,233.0
809,69.01358581,376.0,761.0
810,69.14512573,87.0,176.0
811,69.24386287,302.0,611.0
812,69.40038755,363.0,735.0
813,69.45796702,92.0,186.0
814,69.53394499,168.0,340.0
815,69.60005995,278.0,563.0
816,69.70857285,80.0,162.0
817,69.71501894,92.0,186.0
818,69.77205864,70.0,142.0
819,69.87210295,74.0,150.0
820,70.01493653,259.0,524.0
821,70.04890456,94.0,190.0
822,70.0513456,162.0,328.0
823,70.06028911,61.0,123.0
824,70.1308497,88.0,178.0
825,70.29689125,149.0,302.0
826,70.31178435,174.0,352.0
827,70.42964369,118.0,239.0
828,70.44839275,119.0,241.0
829,70.53426564,67.0,136.0
830,70.78919699,271.0,549.0
831,70.82298738,115.0,233.0
832,71.14456007,268.0,543.0
833,71.38156143,48.0,97.0
834,71.54583449,251.0,508.0
835,71.59000578,204.0,413.0
836,71.64901271,60.0,121.0
837,71.66460219,224.0,453.0
838,71.78602566,320.0,648.0
839,71.86295878,253.0,512.0
840,71.91692977,109.0,221.0
841,71.94753117,113.0,229.0
842,72.09191935,113.0,229.0
843,72.24883964,169.0,342.0
844,72.29517866,100.0,202.0
845,72.38516823,96.0,194.0
846,72.433524,85.0,172.0
847,72.46234998,101.0,204.0
848,72.50164069,110.0,223.0
849,72.54134165,123.0,249.0
850,72.55720582,157.0,318.0
851,72.68928639,114.0,231.0
852,72.69516523,85.0,172.0
853,72.71467801,110.0,223.0
854,72.77609935,224.0,453.0
855,72.80050695,183.0,370.0
856,73.02756276,277.0,561.0
857,73.0481498,59.0,119.0
858,73.08808203,112.0,227.0
859,73.28646081,209.0,423.0
860,73.29271862,114.0,231.0
861,73.34325934,208.0,421.0
862,73.3461198,149.0,302.0
863,73.39552037,244.0,494.0
864,73.47877544,50.0,101.0
865,73.81092719,57.0,115.0
866,73.89457317,178.0,360.0
867,73.96397233,119.0,241.0
868,73.98929479,156.0,316.0
869,74.11523113,172.0,348.0
870,74.49504323,264.0,534.0
