event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
190,36716,3111,19108,8943,5554,32.22170727
191,61882,21989,6061,4889,28943,32.29187601
192,39743,3541,21374,8035,6793,32.38267750
193,210082,24284,84479,76169,25150,32.59527711
194,49826,13175,10519,9115,17017,32.64288975
195,63515,8394,19932,28350,6839,32.68595082
196,161690,53928,26935,28836,51991,32.96003030
197,106387,21864,20972,12247,51304,32.99473870
198,120652,54788,15278,27317,23269,33.28695832
199,64856,10360,19052,8868,26576,33.50395154
200,503389,92418,153322,91855,165794,33.78777224
201,65895,18382,13638,22418,11457,34.16706676
202,511527,67104,212049,148470,83904,34.44532189
203,252492,66453,60471,66283,59285,34.65276672
204,113755,55014,13173,26035,19533,34.68258489
205,50147,7352,12188,4457,26150,34.71856886
206,96930,13375,36142,14425,32988,35.12356758
207,113065,11204,57652,28039,16170,35.14812395
208,50428,12448,12309,13578,12093,35.32340018
209,115316,12608,58829,23897,19982,36.37018642
210,130596,26512,40104,32477,31503,36.47362624
211,107747,36066,16593,38804,16284,36.58373522
212,135404,16614,61648,24570,32572,36.65995888
213,94612,13018,25373,8439,47782,36.72666947
214,61703,30399,6150,17505,7649,36.93657439
215,51013,27211,4558,9770,9474,36.96664309
216,79158,10195,31391,11007,26565,37.07782675
217,75925,7763,36893,11115,20154,37.12384166
218,107643,37685,18870,22961,28127,37.36238857
219,66878,31455,5612,23495,6316,37.48006886
220,171636,35345,28723,16898,90670,37.50833975
221,83757,15217,22412,11831,34297,37.57842558
222,157405,14706,64993,16570,61136,37.85235894
223,97710,37603,14363,31022,14722,38.05254226
224,329902,135787,30386,132903,30826,38.10202761
225,35465,1640,15557,15545,2723,38.38097359
226,234267,110194,28126,55560,40387,38.49572610
227,75304,32434,8292,24441,10137,38.65905738
228,166670,43594,39270,40303,43503,38.87956814
229,44638,20360,3619,4039,16620,39.13962315
230,108119,37499,14935,41185,14500,39.63477505
231,45245,4519,24002,9242,7482,39.91654229
232,58122,5827,30436,12297,9562,40.08571881
233,77151,7144,40160,19665,10182,40.56182111
234,100223,24778,24164,31448,19833,40.73891806
235,208241,27434,93023,47402,40382,40.94618671
236,242503,27671,111515,36360,66957,41.13679199
237,106321,9230,54798,27954,14339,41.26037656
238,99597,15216,38999,24050,21332,41.76199782
239,75413,6073,31706,5628,32006,41.77033086
240,411362,38892,173953,44382,154135,41.84067248
241,80300,13804,23870,30867,11759,41.96412862
242,67518,17829,15054,13895,20740,41.99847115
243,177402,16951,94527,30057,35867,42.23812566
244,70513,9407,28242,22701,10163,42.51011052
245,87601,32812,11677,31414,11698,42.56414865
246,55390,5780,19084,25117,5409,42.68457555
247,76122,29209,7050,33157,6706,42.81113047
248,46875,7447,15948,16006,7474,42.93472905
249,278605,39681,110479,45958,82487,43.05438694
250,186210,39215,54223,54236,38536,44.06325806
251,94589,11514,43710,18501,20864,44.51457530
252,75323,20071,14332,11600,29320,45.01671124
253,194234,93072,23205,33663,44294,45.08941246
254,104016,13356,28639,9765,52256,45.29067940
255,58234,17003,6961,28773,5497,45.53881701
256,39656,2600,19379,3938,13739,45.65519621
257,46876,9303,12180,18202,7191,45.70028651
258,62314,24096,5841,5272,27105,45.84569851
259,87271,8411,45139,20478,13243,45.96625197
260,329474,50973,85357,33054,160090,46.06854342
261,53148,17640,9116,17727,8665,46.23266613
262,92297,10307,36364,11527,34099,46.42677568
263,56039,5110,29007,8335,13587,46.49392545
264,377761,146258,44664,44785,142054,46.57033641
265,97295,50040,9064,13392,24799,46.73241346
266,480167,215070,61658,109246,94193,47.24681960
267,241456,42097,60454,32377,106528,47.48737816
268,81390,26631,13552,28456,12751,47.94870037
269,126418,27996,20236,12259,65927,48.00496075
270,131408,13027,43805,62752,11824,48.19200365
271,295522,31781,147465,45193,71083,48.27948376
272,122806,12106,64062,27096,19542,48.34660640
273,293788,51676,76657,32455,133000,48.43375498
274,477517,143976,71132,60984,201425,48.54844416
275,37537,3504,20260,6261,7512,48.60724106
276,98471,16796,35718,20768,25189,48.82255394
277,50688,13247,11367,16737,9337,49.03506923
278,698241,237092,102147,264221,94781,49.06229441
279,127254,12278,65809,18804,30363,49.48896358
280,135453,28309,27410,16099,63635,49.61793653
281,66058,10732,24525,16694,14107,49.74676884
282,194761,99099,18504,26905,50253,49.77825170
283,62460,4655,26493,4458,26854,49.97347473
284,116401,10222,54689,39938,11552,50.01890738
285,270627,37832,108714,83269,40812,50.23357223
286,188590,40069,53864,55930,38727,50.45175617
287,126924,26234,21691,65145,13854,50.51874606
288,114436,32259,13947,57564,10666,50.63128252
289,101247,53220,10051,19261,18715,50.64968015
290,143129,31042,27901,18153,66033,50.76794371
291,77106,9894,22839,36476,7897,50.94718166
292,125689,10699,58128,44720,12142,51.08222016
293,147892,74120,14637,21449,37686,51.25961960
294,84645,41774,9438,16439,16994,51.27754498
295,40842,3525,15127,3207,18983,51.30974078
296,94398,22905,23567,31116,16810,51.53302846
297,62016,12001,16600,10479,22936,52.48669805
298,34570,7958,9070,8510,9032,52.75708128
299,26988,3233,10300,3212,10243,52.79831480
300,111071,41785,17872,28459,22955,52.89025911
301,159374,26845,47327,61633,23569,52.92379316
302,181215,83689,15934,18702,62890,52.92867685
303,57522,4666,22784,4682,25390,53.07178218
304,39497,15393,3604,3004,17496,53.10072565
305,87456,13346,32424,27511,14175,53.32319429
306,95367,30848,12374,10610,41535,53.93250752
307,107262,19758,22504,53030,11970,54.16253264
308,202002,23251,81182,71988,25581,54.24618696
309,121317,63043,12874,20515,24885,54.26372691
310,65556,6209,35079,13187,11081,54.26685603
311,119936,12798,40401,10459,56278,54.37688077
312,41430,10324,7762,18458,4886,54.71772968
313,118759,9268,49456,9755,50280,54.73971583
314,295940,91324,55689,55395,93532,54.80708680
315,62908,18452,9707,27267,7482,54.83412983
316,55475,25838,6168,14051,9418,54.86416292
317,56492,7992,22141,10218,16141,55.10145519
318,54918,4058,23656,22888,4316,55.81989886
319,36046,12157,3934,2638,17317,55.95503451
320,217573,103491,19483,71060,23539,55.96070597
321,41871,3487,20937,12485,4962,56.32771276
322,89032,23805,20927,21689,22611,56.39819179
323,137692,17557,51549,50958,17628,56.56611504
324,54330,13650,10793,21734,8153,56.97920628
325,60213,18520,11453,18543,11697,57.26663863
326,42975,3273,18911,3713,17078,57.31790580
327,100476,13297,26324,51097,9758,57.56440014
328,66566,7440,27204,24127,7795,57.87343298
329,94292,27085,20064,24722,22421,57.93535753
330,126153,37957,26021,33204,28971,58.52076879
331,117293,9389,57324,13850,36730,58.52599217
332,131795,55163,19248,30871,26513,59.09771169
333,88766,8699,44281,24230,11556,59.39950099
334,52969,17784,9415,13763,12007,59.44165992
335,71643,7579,34205,9437,20422,59.70020605
336,68723,10250,28001,13030,17442,59.90540175
337,247111,43151,66373,104746,32841,59.99153602
338,77065,18942,18344,14105,25674,60.96447438
339,81901,33068,7107,6607,35119,61.04044434
340,80007,38069,6752,27435,7751,61.37295065
341,54734,4953,21905,22861,5015,61.47689093
342,65081,25223,6801,26251,6806,61.55377956
343,53970,15329,8499,24428,5714,61.75068690
344,99445,31948,13840,41531,12126,61.90033388
345,56409,8956,15430,24835,7188,61.91417840
346,97673,8228,41424,39840,8181,62.12370178
347,68022,12517,23244,17786,14475,62.15855143
348,73450,14400,19967,24785,14298,62.20629258
349,55576,6073,24722,8710,16071,62.38460029
350,72769,11788,17927,7804,35250,62.59150226
351,157836,18569,50251,15359,73657,62.63459288
352,31420,1466,15765,11179,3010,62.91051209
353,70972,24108,12072,13794,20998,62.98965231
354,150642,19443,49017,16647,65535,63.10504078
355,72932,6999,25921,5767,34245,63.12798920
356,72819,18636,10296,37333,6554,63.35097330
357,57279,26740,4977,20142,5420,63.50044691
358,109993,16736,43198,27378,22681,63.61012774
359,102225,12227,46492,17517,25989,64.10638629
360,215089,102440,20132,67610,24907,64.45398112
361,42694,14776,4061,20569,3288,64.59392605
362,181848,65218,30908,40156,45566,64.60304083
363,194966,44768,52610,55651,41937,64.97887742
364,116226,28761,26483,39769,21213,65.08302802
365,120223,14786,55539,23554,26344,65.09444688
366,105994,46423,13049,28704,17818,65.24663187
367,48841,8294,16464,15305,8778,65.50700908
368,246267,68266,31911,24395,121695,65.99883954
369,107392,26589,15675,9754,55374,66.40300588
370,615435,69820,241906,231602,72107,66.55173234
371,221418,104639,29041,44055,43683,66.75300457
372,109324,31728,22931,26720,27945,66.78311130
373,420583,123809,61326,42679,192769,66.81227287
374,71890,13180,16648,8071,33991,67.29595581
375,89254,21177,14539,43741,9797,67.58285115
376,78259,22152,10542,37160,8405,67.86062108
377,55442,13913,14475,11897,15157,68.04514065
378,119693,31160,16983,58452,13098,68.17625095
379,133151,44325,23499,39142,26185,68.29149701
380,50637,13934,8496,5811,22396,68.30966476
381,76596,20764,15242,28433,12157,68.31214859
