event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
194,263330,32420,120277,64597,46036,39.22597135
195,42881,9729,11937,10728,10487,39.68917319
196,62908,7839,28891,13556,12622,39.70654903
197,46971,11846,7897,4833,22395,39.76528889
198,77087,14696,17727,35353,9311,40.03166146
199,131214,29732,20166,69065,12251,40.04661525
200,413694,89740,118769,107358,97827,40.15098030
201,618946,132249,182494,134009,170194,40.39080535
202,113579,39365,17930,18654,37630,40.41815749
203,100766,34205,17845,23851,24865,40.75663317
204,86742,35991,7657,7434,35660,40.82163281
205,195232,43915,48610,33311,69396,40.87308698
206,77312,23064,16280,20967,17001,41.45748152
207,171110,39071,26860,86999,18180,42.02299187
208,752746,93136,288578,264347,106685,42.82039600
209,84110,22167,19748,20657,21538,42.90701719
210,85425,17217,19132,38797,10279,43.22120046
211,137889,50092,13269,11651,62877,43.42629553
212,64155,17682,13886,15830,16757,43.49247725
213,107110,34928,20520,24048,27614,43.70492924
214,77845,30469,8660,8297,30419,43.95197384
215,240808,74044,53857,59864,53043,44.03622028
216,102500,17173,37144,21945,26238,44.04254303
217,172981,41436,42000,58339,31206,44.09434604
218,646159,92293,265265,139630,148971,44.43149118
219,292058,87719,36621,30687,137031,44.46889449
220,109287,16111,44920,27273,20983,45.42442124
221,59699,20090,10254,10291,19064,45.93921096
222,144947,13310,59575,13311,58751,46.13682535
223,57073,4307,24383,23990,4393,46.21444084
224,251024,108141,20921,99604,22358,46.30862371
225,74143,10589,22312,33072,8170,46.36234544
226,397487,111042,78513,140964,66968,46.37450882
227,89177,17599,20519,13177,37882,46.70120828
228,85370,9690,26488,7148,42044,47.52029200
229,211783,63365,33245,85486,29687,47.67463149
230,42488,5384,12943,3264,20897,47.86911974
231,86753,43081,7493,10025,26154,47.90564273
232,187185,40770,53166,39808,53441,48.61730871
233,94839,30385,18462,26911,19081,48.79888133
234,213074,83376,21792,86002,21904,48.81057963
235,113538,11588,57880,28074,15996,48.93475833
236,446226,114790,74658,52828,203950,49.13793162
237,78399,22735,14772,12442,28450,49.16687779
238,71562,32622,5663,6409,26868,49.20172946
239,158831,24808,47954,65362,20707,49.46342018
240,47032,4073,24305,5678,12976,49.70216472
241,83669,14972,16307,44744,7646,49.76201126
242,420547,200096,48261,72567,99623,49.87866101
243,179211,18509,92330,38580,29792,50.10858659
244,62153,13753,16901,12566,18933,50.17187500
245,67301,20097,9380,7604,30220,50.26731758
246,119881,52653,14858,32435,19935,50.28490716
247,132188,68575,12673,31360,19580,50.40306573
248,123803,12069,59086,14191,38457,50.68845672
249,90370,35567,8529,37798,8476,51.28637357
250,409247,137892,75800,108270,87285,51.54755159
251,63471,16053,14233,10849,22336,51.66788323
252,53573,14606,11085,19098,8784,51.82507711
253,263316,32727,121737,51779,57073,51.91794867
254,209551,31545,58974,94344,24688,51.93443485
255,526485,194650,60944,215017,55874,52.29290111
256,77164,35095,8756,10863,22450,52.46458224
257,186340,14718,80844,73812,16966,52.52731431
258,323763,73168,58996,39815,151784,52.89211922
259,426235,45038,182667,147621,50909,52.91965586
260,99182,10106,52228,17362,19486,53.13991739
261,109592,35332,18958,36422,18880,53.92900459
262,48251,24257,4586,12937,6471,53.95388766
263,98546,8924,38958,7695,42969,54.03563669
264,327431,71134,55627,165424,35246,54.04115347
265,116011,31340,14931,10736,59004,54.61024970
266,549466,151731,124753,133074,139908,54.80401366
267,60197,19634,10448,10358,19757,54.92230804
268,114984,15857,38568,15482,45077,55.13000475
269,79411,32260,6713,34243,6195,55.28774592
270,508474,84972,137594,61716,224192,55.83209373
271,55130,15810,10528,8578,20214,56.06238642
272,107189,23064,29075,33423,21627,56.12284769
273,74767,15741,18751,28568,11707,56.17431365
274,131413,12189,49111,10889,59224,56.24647084
