event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
211,129538,38172,15424,63698,12244,42.67954267
212,53971,7568,19395,19522,7486,42.93717162
213,112389,23413,25190,15179,48607,43.90664690
214,169976,68295,18094,18297,65290,44.28550814
215,92886,12857,39649,17970,22410,44.39286355
216,52956,18892,8925,14567,10572,44.49463914
217,105730,24080,26461,36905,18284,44.49943925
218,189156,37924,53625,36092,61515,44.93386200
219,149806,50632,26128,37803,35243,45.08424893
220,55463,11920,16466,15154,11923,45.53959357
221,75677,13301,20294,10529,31553,45.89499097
222,193861,19469,96141,51414,26837,46.49584374
223,127608,32853,31833,30564,32358,46.72088440
224,357364,71631,82012,154759,48962,47.18918528
225,111073,34127,16611,44956,15379,47.50322107
226,78641,8340,38427,20964,10910,48.14639874
227,96156,36839,13061,32584,13672,48.18039551
228,198314,19720,98185,52682,27727,48.42181157
229,91547,11009,37623,12685,30230,48.45791501
230,90509,10676,35011,32875,11947,48.49975813
231,186244,96512,19652,34469,35611,48.63734736
232,111905,11710,37192,52489,10514,48.89357601
233,69255,6660,29374,26327,6894,48.93339689
234,69785,19094,15723,17045,17923,49.01799684
235,135328,11248,56969,11648,55463,49.65391168
236,117448,50363,11890,42471,12724,50.36249001
237,115509,25015,32608,29470,28416,50.67338235
238,264153,47598,69097,33267,114191,50.75195388
239,146902,17446,70738,26495,32223,50.83883581
240,127520,20658,34993,15013,56856,51.28317576
241,159616,22285,68415,39202,29714,51.34155151
242,332557,31740,152159,40255,108403,51.42463552
243,172339,34345,54754,43823,39417,51.58149235
244,93643,24649,21605,19034,28355,51.67264255
245,109700,12890,36485,11058,49267,51.81314681
246,190539,95255,21466,34530,39288,51.88004747
247,67101,22197,10485,24412,10007,51.89701066
248,112054,39768,15896,16111,40279,51.92325049
249,52745,23386,4317,4569,20473,52.10437967
250,184348,78746,16454,16842,72306,52.27954825
251,113147,32654,18742,47122,14629,52.37710376
252,58086,29906,5858,10880,11442,52.43993950
253,60227,6062,26183,7198,20784,52.58779042
254,92474,14593,18816,49813,9252,52.96748689
255,211598,21020,72865,19716,97997,53.09485633
256,51256,5763,23391,7923,14179,53.23108591
257,54334,19888,7899,8247,18300,53.35175880
258,117509,52726,15044,21177,28562,53.45462761
259,41435,2789,22787,8383,7476,54.22711529
260,76296,7060,31709,30474,7053,54.36841236
261,205741,90845,24283,31608,59005,54.39772113
262,76219,31682,6185,32372,5980,54.42258025
263,141561,29353,41089,38090,33029,54.69696155
264,65039,13114,19305,12068,20552,54.70503504
265,77921,41953,7353,16012,12603,54.73727480
266,460460,47564,202180,61471,149245,55.84742110
267,82450,9991,37224,17285,17950,55.86963878
268,70991,10620,23838,9996,26537,55.95812474
269,159183,80138,16660,38873,23512,55.99135879
270,83158,7991,37096,8797,29274,56.15124239
271,52293,4470,27996,8074,11753,56.48198375
272,63892,19850,7391,5396,31255,56.70031279
273,110990,24620,18004,11583,56783,56.74334111
274,286770,139459,28763,38177,80371,56.91708990
275,104975,22958,29426,29730,22861,57.08747906
276,108365,25698,27027,36240,19400,57.20165371
277,64573,5365,30589,21175,7444,57.40812320
278,107063,10242,48780,34484,13557,57.74770188
279,91657,26228,19537,23406,22486,57.95751777
280,70601,4895,33424,25648,6634,57.96950573
281,80199,27975,13253,23208,15763,57.98904185
282,64309,6063,30534,20337,7375,58.38936910
283,63000,9093,21627,8704,23576,58.47964273
284,134822,14758,46634,60290,13140,58.52500431
285,62193,20821,6380,29610,5382,58.63330805
286,92712,10053,45544,13355,23760,58.81536703
287,172934,64314,26350,30853,51417,59.26273813
288,154968,22607,57541,51600,23220,59.49637480
289,69931,36807,6980,14473,11671,59.63196851
290,803916,292387,119035,262032,130462,59.66116503
291,133088,13499,70489,22257,26843,59.75312358
292,98915,8830,43578,37525,8982,59.89915916
293,88334,18807,23867,28748,16912,60.19492346
294,351649,110320,42894,162672,35763,60.20826008
295,210452,52424,51843,61675,44510,60.70841436
296,53814,5638,24770,6571,16835,61.00836414
297,122669,37196,17784,14864,52825,61.27973294
298,59423,10078,20661,14493,14191,61.31606704
299,164853,75288,16376,19716,53473,61.97434810
300,65472,26167,7554,7611,24140,62.13058230
301,133256,26301,30936,58221,17798,62.20531005
302,99733,24629,21644,37342,16118,62.50639427
303,68211,31768,7068,20968,8407,62.57700497
304,76791,22756,15933,16925,21177,62.58805861
305,158620,18907,70992,44878,23843,62.61817928
306,99601,47730,11685,17998,22188,62.77137942
307,135403,33280,33051,43545,25527,62.81355603
308,295906,150281,32411,55803,57411,62.82351086
309,655036,157234,156151,120941,220710,63.07376013
310,131200,22035,44553,23460,41152,63.41813200
311,44841,4904,14849,3580,21508,63.76173039
312,105306,23399,27552,32959,21396,63.91240243
313,207578,60389,25829,100216,21144,64.03576672
314,73123,9660,20273,35554,7636,64.33962770
315,95055,20675,26422,24392,23566,64.35555879
316,75089,9644,20891,37214,7340,64.50136694
317,64728,15111,13575,27056,8986,64.52728574
318,55412,19913,5404,4652,25443,64.86691968
319,350084,32523,141521,144048,31992,64.88669952
320,447898,95281,95051,199458,58108,65.01158875
321,73408,7233,27656,5620,32899,65.01291086
322,67285,30103,8386,16700,12096,65.01656169
323,59605,17867,12030,11900,17808,65.18404379
324,166395,66299,25614,33852,40630,65.23983015
325,154090,14864,65577,15500,58149,65.37021929
326,298654,41061,129294,73159,55140,65.43480085
327,47181,8047,16748,12178,10208,65.44504853
328,419549,183332,43187,53561,139469,65.47980309
329,74128,9487,32055,13205,19381,65.94168085
330,78037,38501,6601,8987,23948,65.97642379
331,280710,34091,125496,45664,75459,66.03691659
332,132744,25218,29515,15724,62287,66.57699897
333,226892,98187,21777,22506,84422,66.62691369
334,50269,8067,16957,9919,15326,67.04231820
335,16051,4551,3462,4506,3532,67.34708563
336,111093,38181,18245,33863,20804,67.77424837
337,92019,20953,14139,48446,8481,67.86354463
338,371541,92510,92161,107632,79238,68.09847555
339,149969,18991,54773,58725,17480,68.10543320
340,141529,14006,57345,14327,55851,68.11546422
341,404652,46179,197477,79786,81210,68.12828798
342,162728,85447,16600,31203,29478,68.30778517
343,650768,125677,164283,82606,278202,68.49239262
344,198781,26227,74512,27137,70905,68.51254065
345,42025,11886,6978,18187,4974,69.13398252
346,136304,34663,31056,44742,25843,69.20652927
347,134951,19850,40795,57745,16561,69.28934356
348,546907,145255,130859,126585,144208,69.64660981
349,71304,9079,29675,22154,10396,70.14165471
350,43901,3900,23274,10208,6519,70.29614576
351,699183,277576,88203,227317,106087,70.39126080
352,42876,12335,8233,7054,15254,70.58291515
353,114452,53576,11123,36334,13419,70.65805344
354,77807,23637,12066,31498,10606,70.76268698
355,56115,21745,8246,17372,8752,70.77598253
356,692735,156217,196841,175978,163699,70.97384132
357,205433,91424,21979,65635,26395,71.18521600
358,87549,6665,38626,34497,7761,71.55819749
359,73961,5302,35156,7957,25546,71.81073356
360,54820,18883,9349,10535,16053,72.03747124
361,98476,8949,52315,21295,15917,72.12041414
362,63162,8559,16456,5297,32850,72.52312544
363,100075,21707,23633,39222,15513,72.59076454
364,66141,22982,9961,23376,9822,72.65122810
365,112254,51384,9574,10929,40367,72.75406970
366,124789,19690,30583,13823,60693,72.96246889
367,141210,70098,14140,18753,38219,73.01118196
368,86444,16047,16385,45800,8212,73.04415628
369,197079,61520,38661,57328,39570,73.15368931
370,183255,14178,77255,76998,14824,73.35129043
371,70817,12851,21303,12150,24513,73.40575006
372,88793,8275,43446,26593,10479,73.54527419
373,741790,278936,98879,268978,94997,73.65900624
374,67901,16695,12996,29312,8898,73.86197759
375,130545,28655,22635,14860,64395,74.09996359
376,173984,27013,38979,91208,16784,74.15114403
377,213074,108988,21329,53042,29715,74.49738817
378,232967,22233,114837,66967,28930,74.61516778
379,255588,24274,105323,100734,25257,74.90317147
380,54826,8886,19044,16582,10314,75.07418077
381,58164,5000,24116,24247,4801,75.17417350
382,105803,19632,35442,22044,28685,75.35196688
383,52886,25146,5521,14295,7924,75.71883136
384,153020,69178,18798,27525,37519,75.72330810
385,123266,13166,53566,15554,40980,75.81101106
386,162817,27393,43667,22328,69429,76.06883035
387,611081,119031,195664,150598,145788,76.57437795
388,87400,37008,6955,36738,6699,76.79868228
389,64535,26601,8127,20342,9465,77.12758334
390,126633,37901,22363,47139,19230,77.16896457
391,135315,21049,37895,60625,15746,77.52837794
392,57494,8573,23637,14318,10966,77.73346942
393,78822,21794,10828,38107,8093,78.10283396
394,45232,23402,4389,8415,9026,78.13059952
395,88580,47091,8419,17614,15456,78.30701679
396,137764,12068,58992,54416,12288,78.45797844
397,78917,13144,16067,42006,7700,78.52552832
398,137833,51461,22330,30055,33987,78.66017356
399,48170,4117,25266,12693,6094,78.68129287
400,181588,18640,83427,21980,57541,78.83574389
401,221229,19532,106030,25979,69688,78.87608115
402,146074,65565,18719,31080,30710,78.97880261
403,521435,59389,235024,87559,139463,79.00359779
404,121886,21888,38241,19364,42393,79.02654188
405,266197,120699,33821,56687,54990,79.80825517
406,65078,6655,27197,7012,24214,80.24844475
407,211326,20283,108766,51943,30334,80.71719732
408,79295,15360,24756,18823,20356,80.79241462
409,69968,18753,16123,14851,20241,80.90378487
410,308476,31203,120359,31033,125881,80.97636471
411,89759,23851,16108,12134,37666,81.23343895
412,64218,6785,32042,15529,9862,81.42291084
413,94927,16196,25671,41732,11328,81.76538560
414,69118,17293,14149,10881,26795,82.34705117
415,448852,154874,59590,58279,176109,82.58745915
416,76893,39551,8058,16542,12742,82.80966947
417,135611,19524,54058,23660,38369,83.07501972
418,425849,47654,203575,92578,82042,83.24456229
419,76435,8527,30861,28201,8846,83.30580664
420,65234,16508,11181,30276,7269,83.33183296
421,174009,90504,16659,41039,25807,83.65098690
422,56057,20328,8606,17395,9728,83.89580813
423,124208,21323,26053,63648,13184,84.13279125
424,65472,11475,21942,13037,19018,84.17184899
