event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
178,202205,85335,25044,62765,29061,2.22436457
179,121934,47232,17308,18745,38649,2.24733255
180,47120,20198,6423,9305,11194,2.26815928
181,101910,15359,22565,53559,10427,2.31136661
182,71545,26795,11397,19012,14341,2.33195230
183,338339,33774,165976,87466,51123,2.34370614
184,56224,6779,16487,27647,5311,2.35347120
185,61796,21389,6434,28391,5582,2.35420479
186,176352,53923,34164,56335,31930,2.36556262
187,182335,48494,39800,57953,36088,2.36598615
188,68159,9966,18687,7173,32333,2.37526843
189,51539,11374,9048,25426,5691,2.39183251
190,157480,41459,37592,41629,36800,2.40777444
191,68161,9655,26893,21303,10310,2.40788482
192,223550,65028,29144,105317,24061,2.41704306
193,63089,18857,9059,28462,6711,2.42402443
194,205551,18190,98558,65326,23477,2.42762192
195,66963,6497,34882,14955,10629,2.45979391
196,60669,4832,24564,26390,4883,2.46437977
197,223833,23664,83144,24173,92852,2.46539382
198,64192,19851,10235,24782,9324,2.46957914
199,124891,17189,45538,45694,16470,2.49081235
200,81103,21456,10547,7621,41479,2.52847930
201,75106,6850,40246,14415,13595,2.55415965
202,91610,9381,38474,31643,12112,2.56578642
203,60811,8566,25711,13864,12670,2.58056752
204,126616,16802,54947,28253,26614,2.58548850
205,104830,19008,35525,26354,23943,2.59447675
206,385439,35878,164176,40352,145033,2.59489508
207,516993,219026,52922,66525,178520,2.60059542
208,294797,61948,79925,56615,96309,2.60720525
209,412261,180771,54230,104802,72458,2.61571689
210,208494,21988,108506,33455,44545,2.63078343
211,104959,39202,12734,12302,40721,2.63265528
212,480263,52478,197146,59791,170848,2.64004098
213,313965,156388,32789,49486,75302,2.70115995
214,57829,11128,18465,14420,13816,2.71049941
215,303711,127950,33467,103935,38359,2.72061126
216,231709,41004,57330,31013,102362,2.72480920
217,181304,37133,50942,34921,58308,2.72510400
218,89975,24468,16073,12876,36558,2.73421347
219,223247,31308,72032,30056,89851,2.74195057
220,306685,51311,105780,93902,55692,2.74567450
221,343938,135655,34270,140572,33441,2.76250935
222,52455,4131,25894,16799,5631,2.78050382
223,88156,7031,46891,13172,21062,2.79166181
224,135404,13085,57723,13368,51228,2.81476198
225,117939,16853,32690,55255,13141,2.82929605
226,54089,11542,16064,11391,15092,2.84413764
227,63823,10437,19870,24334,9182,2.86424872
228,219025,115528,21936,40155,41406,2.88098298
229,136428,31962,20589,12763,71114,2.88645174
230,56093,9044,19789,9775,17485,2.88852187
231,61723,9172,20134,8825,23592,2.90852910
232,43712,22014,4555,7095,10048,2.91869374
233,98610,36477,11779,10780,39574,2.92256612
234,163738,40755,30290,24126,68567,2.93582500
235,384218,140661,63620,79935,100002,2.93728792
236,184611,45274,41069,68445,29823,2.96881131
237,90047,44075,10198,20767,15007,2.97439846
238,84697,11646,28366,33301,11384,3.01471719
239,77926,9984,21091,39935,6916,3.03255156
240,121243,21551,40060,36617,23015,3.03328849
241,240563,40741,63494,31395,104933,3.03971267
242,211634,53289,48422,37937,71986,3.04469999
243,96178,38623,12100,12990,32465,3.05276966
244,37485,7061,11150,12138,7136,3.05619699
245,110766,12053,54722,30201,13790,3.09148138
246,69044,23130,10966,11027,23921,3.10682473
247,47707,6564,14626,21556,4961,3.11107643
248,90903,17382,16986,8352,48183,3.19300038
249,99837,18205,31586,33560,16486,3.23120201
250,125031,13390,55083,16995,39563,3.25072602
251,208689,92088,28184,41567,46850,3.27573187
252,67269,6045,26403,29155,5666,3.31060116
253,133428,11796,55558,54158,11916,3.32350039
254,87894,18487,23488,29208,16711,3.32727206
255,109091,9441,52241,36547,10862,3.33452515
256,66297,14723,18509,12810,20255,3.34062866
257,121207,35828,25839,27992,31548,3.34516583
258,150425,74860,17188,27723,30654,3.37219815
259,191240,37020,61752,38667,53801,3.37393202
260,123378,63240,12195,29696,18247,3.38442024
261,107707,20019,36159,29197,22332,3.38923745
262,79439,17859,12275,41381,7924,3.39235948
263,181359,44058,43039,63464,30798,3.41320652
264,75691,20962,9933,6883,37913,3.45043197
265,45698,3178,19697,19596,3227,3.48017708
266,79001,9473,29793,9595,30140,3.48754446
267,107251,38962,12308,44632,11349,3.49329970
268,74091,14995,13059,39139,6898,3.51668374
269,55653,15221,12494,11889,16049,3.52034352
270,64474,16694,16243,14524,17013,3.52769785
271,285843,33285,117062,98161,37335,3.53642222
272,334723,104776,65859,89513,74575,3.53965544
273,158675,24074,47842,21967,64792,3.54369966
274,87102,40461,7706,8402,30533,3.54380503
275,177989,21603,83100,38580,34706,3.55911648
276,103584,37093,16899,20321,29271,3.56137801
277,37312,5714,11562,15270,4766,3.57076120
278,188805,45657,38333,75476,29339,3.58584827
279,53872,8468,18368,18005,9031,3.59593929
280,63281,15039,16641,16737,14864,3.62030208
281,42172,12726,6279,18287,4880,3.64123198
282,136918,12914,69186,18543,36275,3.64477780
283,166860,12672,71270,68565,14353,3.65656740
284,93591,21840,14560,9188,48003,3.65993491
285,81030,29319,12917,23333,15461,3.70633300
286,122980,40774,13480,11201,57525,3.70941242
287,129134,19155,31223,66594,12162,3.71488389
288,88584,46085,8364,20988,13147,3.72581374
289,156044,41680,20124,78950,15290,3.72884936
290,56746,19227,9670,16623,11226,3.79648708
291,125035,44414,21109,29319,30193,3.80793986
292,177178,56112,21963,80640,18463,3.81777413
293,167046,34357,45202,32215,55272,3.83981083
294,324839,28979,130239,29245,136376,3.84507199
295,139795,31840,22444,14770,70741,3.85365390
296,42687,3662,21996,6004,11025,3.85816619
297,94624,10709,38255,11643,34017,3.85946040
298,181392,88820,18629,25705,48238,3.89678057
299,143274,14098,50813,65130,13233,3.90068370
300,110071,17747,37809,19212,35303,3.90781954
301,189994,24194,69572,23986,72242,3.91202075
302,62532,18939,9176,7672,26745,3.91747317
303,66030,15998,9569,34680,5783,3.92141471
304,117996,26126,22921,14707,54242,3.93694108
305,67942,5567,35551,16828,9996,3.96030375
306,53724,6022,16522,26308,4872,3.99784060
307,103838,13654,44353,20121,25710,4.00021267
308,76774,19300,11142,39037,7295,4.00561088
309,47044,10788,11907,9271,15078,4.00762640
310,59525,28214,5008,19996,6307,4.00923053
311,173763,56507,33057,43205,40994,4.01395975
312,55209,14925,13092,11625,15567,4.02170327
313,51013,10749,14403,8690,17171,4.02768692
314,58467,8490,20257,21640,8080,4.04326050
315,56042,10304,17366,19730,8642,4.04507147
316,190893,38739,51361,33301,67492,4.05661065
317,82905,13214,28337,13449,27905,4.07520190
318,207807,41928,39247,23477,103155,4.08389092
319,187589,22937,85022,32343,47287,4.09413791
320,279697,61555,78966,61543,77633,4.10616467
