event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
179,679210,115532,201714,101516,260448,26.41596491
180,61748,10221,18220,24807,8500,26.48954640
181,54947,14272,13789,12824,14062,26.59587238
182,124708,60461,11445,38625,14177,26.82455565
183,96605,38690,8612,7583,41720,26.91118145
184,59666,5324,32410,12767,9165,27.02883163
185,303562,60512,67313,136055,39682,27.03196066
186,60238,16833,13542,13853,16010,27.11455766
187,46767,4585,23417,6269,12496,27.43618610
188,64209,9756,24723,12101,17629,27.60226287
189,82606,31589,8929,8651,33437,27.84035696
190,108082,42778,15745,18725,30834,28.18991315
191,54716,6523,24077,8092,16024,28.21153862
192,73538,15087,20193,12375,25883,28.73937675
193,101843,37477,15212,33185,15969,28.91293400
194,68308,18325,13477,10640,25866,28.94738376
195,127867,64518,11807,16121,35421,29.60660798
196,172176,32754,42166,72247,25009,29.94371883
197,90210,28163,18189,24469,19389,29.96765568
198,216242,65243,28244,99338,23417,30.24105671
199,88703,23869,18981,28241,17612,30.24287692
200,183162,48041,24259,17056,93806,30.29203361
201,91722,7933,48178,21807,13804,30.41257892
202,76446,12728,25965,24772,12981,30.90363893
203,98312,41689,7656,7738,41229,31.03607915
204,235169,31668,98949,63981,40571,31.31562772
205,382570,50876,161927,103699,66068,31.31593643
206,110110,13725,48200,29386,18799,31.35312801
207,82542,14481,18346,40273,9442,32.11097229
208,62193,5090,26020,4600,26483,32.26859310
209,464029,133950,71431,202472,56176,32.37235909
210,127310,47350,20611,30603,28746,32.44375116
211,116233,62211,11414,19538,23070,32.72108457
212,63861,15602,9265,32970,6024,32.79442299
213,72264,5984,30253,5476,30551,32.88525358
214,568499,65275,237632,72027,193565,33.13053348
215,148053,59655,13352,12794,62252,33.20153254
216,187489,22787,81394,55701,27607,33.32197339
217,402551,89638,113007,106936,92970,33.47298397
218,403062,120287,64710,159543,58522,33.65109802
219,303877,145040,32222,87067,39548,34.21412215
220,196007,43474,59046,34494,58993,34.23507342
221,227346,59649,53730,58093,55874,34.23884640
222,147029,34426,22601,14922,75080,34.50045551
223,155558,76147,16349,42374,20688,34.80837171
224,57206,29360,5136,7453,15257,35.07788702
225,463678,189824,68386,89048,116420,35.08355759
226,384038,138059,60606,68296,117077,35.25250977
227,287854,43489,75551,32050,136764,35.36727004
228,113270,10204,46991,45746,10329,35.41370979
229,111920,9009,46940,9339,46632,35.65259647
230,67308,12049,13465,6556,35238,35.86206739
231,164032,86333,16882,33655,27162,35.86603152
232,59517,25041,4954,4730,24792,35.88906293
233,185519,29494,60529,29225,66271,35.99867544
234,143640,18424,39456,71872,13888,36.01643440
235,84452,31010,8118,7462,37862,36.10831924
236,105157,31094,21274,30811,21978,36.20121161
237,148411,76944,14420,22851,34196,36.27791199
238,73366,25568,11677,13354,22767,36.39258289
239,88697,10347,31932,9386,37032,36.40388565
240,103195,12362,45838,24886,20109,36.50413211
241,199198,31304,56754,25484,85656,36.78858019
242,122599,14529,57436,29663,20971,36.79332262
243,88468,12233,27982,10433,37820,37.15802719
244,344917,31258,140906,31917,140836,37.55650729
245,106709,27366,26572,28083,24688,37.57742872
246,134804,70965,13565,24590,25684,37.62337068
247,143237,28905,39961,50252,24119,38.18863202
248,77416,10070,30248,13060,24038,38.32261895
249,121431,20899,26569,13471,60492,38.74449236
250,53694,16852,10087,10610,16145,38.75425452
251,95510,40312,11755,29734,13709,39.21339092
252,83184,25009,15521,13382,29272,39.22239798
253,167213,43976,39795,44203,39239,39.26786633
254,44378,3613,24055,7346,9364,39.34702882
255,56571,26218,4484,5500,20369,39.37342308
256,365497,96421,67811,146096,55169,39.44048617
257,375827,140097,41510,39362,154858,39.84254410
258,135807,50120,14250,13719,57718,40.05226447
259,109256,9182,49505,10617,39952,40.30917943
260,42212,2748,18506,3596,17362,40.31081377
261,56424,16914,8710,7188,23612,40.49265661
262,83812,26302,11826,35690,9994,40.91072659
263,55650,4306,23629,4008,23707,41.20431121
264,143813,22170,55978,38476,27189,41.25206847
265,71776,12319,15091,6939,37427,41.36758700
266,102367,40230,10344,41586,10207,41.56152128
267,181602,16575,85665,59684,19678,41.75568658
268,200536,86768,20668,69637,23463,41.91345497
269,141834,27143,46905,30196,37590,42.51176664
270,150267,20077,39381,75559,15250,42.55114675
271,119550,33914,23796,41630,20210,42.77825241
272,62942,8919,15895,5600,32528,42.78056111
273,68264,6940,35312,10480,15532,42.87764908
274,73208,10992,30071,17467,14678,42.90038484
275,113012,45848,9690,48648,8826,42.95277012
