event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
193,794604,291543,103913,106972,292176,36.05714411
194,262164,25645,131036,35450,70033,36.20193117
195,115389,36624,18337,17342,43086,36.56045067
196,87724,37499,6882,6764,36579,37.00829810
197,174285,61740,23784,65329,23432,37.44059392
198,312847,58590,74467,44127,135663,38.22144314
199,131620,41944,26105,30427,33144,39.23358927
200,93389,28949,18918,22101,23421,39.72366275
201,96648,17828,31760,18662,28398,39.79475089
202,119610,11545,54136,41644,12285,40.29649073
203,63314,25279,6371,6724,24940,40.44986396
204,75517,9887,25800,9124,30706,40.50957154
205,63678,13758,10551,6075,33294,40.61647883
206,483377,122985,104090,173494,82808,40.82938426
207,406531,66438,95786,73293,171014,40.90187526
208,404682,104988,82945,149796,66953,41.02338517
209,227566,43573,74552,62026,47415,41.18592801
210,157097,19127,50032,71887,16051,41.30704945
211,46221,12139,5725,24221,4136,41.43316790
212,137142,29127,22133,72630,13252,41.67389262
213,145540,45127,27217,45055,28141,41.70151492
214,111732,43792,15874,17066,35000,41.87545245
215,78896,21157,12161,37123,8455,41.90745770
216,80943,20753,19592,18184,22414,42.06919012
217,53949,5591,27445,12145,8768,42.07761484
218,48085,12539,11316,12271,11959,42.66966118
219,120581,50077,15691,36425,18388,42.78651878
220,167879,34668,38448,70622,24141,43.00779251
221,520944,56621,215928,182514,65881,43.23529395
222,40600,15397,3654,3176,18373,43.49192247
223,662100,233835,177731,162825,87709,43.65214543
224,150775,37184,38989,39609,34993,43.88735612
225,231921,25988,109383,63210,33340,44.30680559
226,135152,17208,55304,43459,19181,44.53759864
227,125719,62430,11925,36438,14926,44.68495165
228,53516,13888,13102,13616,12910,44.71593489
229,200166,28597,50660,18709,102200,44.85700201
230,110218,15739,45782,24482,24215,44.88888652
231,137835,32884,24186,16480,64285,45.19663842
232,43227,2889,20254,16443,3641,45.26615387
233,52729,8768,11529,4531,27901,45.27112554
234,68246,13698,13546,33595,7407,45.79973488
235,77906,19099,18979,25441,14387,46.08286115
236,64491,5014,28418,25558,5501,46.18587486
237,66689,8989,24398,8770,24532,46.31915570
238,88529,26643,14103,12971,34812,46.44522014
239,475478,75657,135078,210191,54552,46.50913206
240,82315,11753,20844,41951,7767,47.40264499
241,105394,9696,39052,8673,47973,47.53204122
242,77081,17875,12488,8197,38521,47.65898771
243,97667,34950,9024,45433,8260,48.43354086
244,83217,13891,29356,19948,20022,49.02693077
245,93337,20549,26478,25141,21169,49.03592017
246,73670,13398,23823,22201,14248,49.41467757
247,275168,70622,64691,77049,62806,49.52729993
248,374306,32604,156961,36243,148498,49.63262282
249,91959,20840,16206,10198,44715,49.80737626
250,188092,99215,19253,37187,32437,49.91455935
251,141192,59963,20205,28647,32377,50.28891495
252,127758,55366,13230,15254,43908,50.41117055
253,77745,15729,15407,8579,38030,50.50309678
254,152418,13773,72718,49642,16285,50.51057713
255,67483,10388,24815,10384,21896,50.56346774
256,436064,136765,63574,180329,55396,50.76416781
257,93345,10627,37559,12134,33025,50.86333415
258,171633,49257,30416,66577,25383,51.17506045
259,55933,6045,23618,19596,6674,51.35517111
260,242721,125238,26185,40946,50352,51.65992794
261,101403,18835,25204,42879,14485,51.68377638
262,338165,34927,158755,87687,56796,51.85829494
263,97185,37031,15328,19258,25568,51.87443073
264,104454,35531,17059,34110,17754,51.95364280
265,88426,27900,11964,9805,38757,52.48695309
266,48336,6239,13231,24405,4461,52.67051644
267,302331,73125,78235,86044,64927,52.69279691
268,103317,13635,45711,23728,20243,52.69360796
269,69961,33079,5644,24836,6402,52.80225088
270,101406,15195,40792,26014,19405,53.23700856
271,211885,39859,51738,91526,28762,53.40666689
272,53595,7582,13504,27663,4846,53.57797727
273,57885,5424,27082,5789,19590,53.76888559
274,53049,15257,8924,22169,6699,54.12649853
275,107576,10385,56294,16366,24531,54.17664541
276,300292,125223,37226,94519,43324,54.30844597
277,675741,195712,118978,100573,260478,54.52515588
278,72047,8291,29944,9155,24657,54.85502979
279,166278,27024,43165,19116,76973,54.91048380
280,102133,10605,34420,48345,8763,55.00795231
281,45636,14216,6586,19302,5532,55.37592238
282,76640,31021,6545,5850,33224,55.65851480
283,122900,18946,27353,64023,12578,56.10664869
284,92381,36089,9002,8788,38502,56.12401059
285,277702,59044,76391,89113,53154,56.75727733
286,246192,84441,37756,38354,85641,56.82084904
287,163337,74678,14480,58815,15364,56.85450855
288,420809,49303,199808,84739,86959,56.88931977
289,86683,13362,33408,19723,20190,57.06281695
290,173141,54878,34199,41253,42811,57.27018480
291,58101,12671,15003,11175,19252,57.35632627
292,256725,24743,96484,111883,23615,57.41044160
293,202056,88620,25741,47867,39828,57.75032628
294,204136,50287,29517,104307,20025,57.84321853
295,124211,56533,12643,40090,14945,57.89623130
296,47183,18561,4660,4415,19547,58.29908234
297,68228,10396,15810,5942,36080,58.34413939
298,49245,3818,25909,9136,10382,58.99100104
299,206633,41471,63874,59265,42023,59.09192692
300,278207,67024,42116,141162,27905,59.17101877
301,119328,28963,28598,41656,20111,59.43489626
302,68890,10187,26886,10936,20881,59.53228821
303,78298,14273,24746,24840,14439,59.64606915
304,86271,35866,11106,25269,14030,60.13425075
305,96099,19433,16033,51352,9281,60.18140688
306,101398,12908,33347,11690,43453,60.32250215
307,88665,10684,32035,34464,11482,60.46575759
308,58525,12198,17102,14094,15131,60.53226123
309,309387,48507,94502,122705,43673,60.61410164
310,401020,43453,151845,164098,41624,60.75707506
311,72392,32731,6032,27319,6310,61.05863100
312,113387,12291,33720,10275,57101,61.61661631
313,374208,162505,38629,43048,130026,61.82386436
314,46546,13179,9405,16133,7829,62.77045322
315,81756,22326,13108,9239,37083,62.85207254
316,63095,20476,10640,22128,9851,63.23298919
317,109305,35056,15106,45526,13617,63.34609453
318,120103,39917,14032,54141,12013,63.42491462
319,61637,32026,5577,8326,15708,63.49003666
320,108900,14460,33270,13563,47607,63.50006735
321,95016,8950,46180,28845,11041,63.74054789
322,53546,14633,11618,13160,14135,63.85360417
323,58003,6451,20180,25460,5912,63.96168775
324,67576,11690,21955,22352,11579,64.08909703
325,144851,63684,18591,25437,37139,64.55276992
326,224362,63805,43680,79299,37578,64.59843433
327,47582,17085,7872,12957,9668,65.19384646
328,117666,13781,52457,32685,18743,65.57602278
329,294258,129305,36922,78682,49349,65.63484001
330,95695,10306,34777,9273,41339,65.64767634
