event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
185,102940,37433,15907,13016,36584,1.24351504
186,86505,20940,15045,9982,40538,1.24940554
187,131516,17846,56062,33904,23704,1.25441406
188,199527,17592,94249,67313,20373,1.28081640
189,54215,5012,26870,16018,6315,1.28701764
190,117853,38464,15046,12831,51512,1.29032089
191,145541,29300,25256,76930,14055,1.29500288
192,201576,70441,31620,33216,66299,1.29832037
193,68176,11376,21913,10469,24418,1.29994362
194,55282,8830,13183,5457,27812,1.30008541
195,55033,5791,28631,9618,10993,1.30041040
196,215170,65370,25746,20121,103933,1.30281788
197,47273,10016,9206,22394,5657,1.30338386
198,180707,17956,73218,18434,71099,1.31023123
199,91051,9594,39170,10559,31728,1.31318722
200,396867,161559,39441,155450,40417,1.31485408
201,63635,33135,5709,9377,15414,1.31812663
202,44939,12394,9929,13492,9124,1.31894904
203,107703,21197,27466,42748,16292,1.32895544
204,223084,81901,35801,62456,42926,1.34581743
205,103739,16125,38242,24840,24532,1.35030583
206,185112,63701,29903,58588,32920,1.35053302
207,200760,37746,49084,86671,27259,1.35231715
208,112293,17179,26744,57692,10678,1.35345514
209,138878,41491,24659,21180,51548,1.35452480
210,46757,4877,23211,10195,8474,1.39397567
211,58852,6333,19731,5453,27335,1.39464627
212,42287,5305,11947,3467,21568,1.40283187
213,137445,43909,27063,28550,37923,1.40313141
214,52508,15894,10876,14688,11050,1.41958251
215,101936,22634,16371,10708,52223,1.43025804
216,93537,8823,50560,18599,15555,1.44654571
217,114167,10668,53626,37848,12025,1.44694448
218,227425,119377,22855,43591,41602,1.44906352
219,46250,7758,9896,23972,4624,1.45656500
220,41652,12094,8885,9389,11284,1.45787769
221,244920,23354,103618,24564,93384,1.46208215
222,196222,89822,21765,26977,57658,1.46508317
223,157069,56499,26671,33080,40819,1.46903056
224,67702,23492,11511,16802,15897,1.47673511
225,44290,13960,5964,19359,5007,1.50015303
226,67518,14928,13194,8055,31341,1.50167238
227,152307,14709,79528,35265,22805,1.50539158
228,110355,21504,35950,24075,28826,1.51161638
229,93786,46051,9726,12920,25089,1.51574525
230,50807,13581,9134,21204,6888,1.51647428
231,231561,21153,107535,79073,23800,1.51813236
232,122180,13102,53962,32629,22487,1.52839455
233,110088,41770,12870,42348,13100,1.52877956
234,179303,34914,38439,21107,84843,1.54171537
235,89782,8085,39370,34133,8194,1.54515476
236,160016,47016,27928,24669,60403,1.54547328
237,197980,94428,17303,22545,63704,1.55540311
238,44882,5405,14872,5479,19126,1.55727825
239,51036,4172,21019,21729,4116,1.56640157
240,87252,17692,26627,20771,22162,1.57345360
241,61939,5216,24645,4711,27367,1.57680943
242,33934,9562,7707,8892,7773,1.60148952
243,136112,12849,66133,41104,16026,1.60263627
244,92239,26839,16626,34923,13851,1.60886445
245,52295,24023,5672,14645,7955,1.62040311
246,176619,30173,62085,42715,41646,1.62647909
247,98019,16919,34279,22079,24742,1.63279339
248,221454,99245,29449,45384,47376,1.64009464
249,149648,17967,57470,56422,17789,1.65862624
250,136961,19249,56456,28133,33123,1.66443568
251,147765,35467,27257,18694,66347,1.66506377
252,139509,16124,60824,39465,23096,1.67315242
253,171147,39801,42986,57659,30701,1.70371954
254,173786,20091,84772,34246,34677,1.72088570
255,144936,19079,44173,65755,15929,1.72302258
256,163093,71575,21113,28342,42063,1.74012608
257,72048,5711,39013,14405,12919,1.74982367
258,61884,28084,5615,6279,21906,1.75958278
259,223948,36136,49876,22892,115044,1.75976725
260,213150,88988,31285,46690,46187,1.76325431
261,222335,30235,70726,95606,25768,1.76692459
262,183341,64923,25619,67429,25370,1.76865470
263,51276,17860,8655,13630,11131,1.78156194
264,144701,57798,21790,27654,37459,1.78534259
265,125242,18584,48215,21160,37283,1.78642307
266,48393,10260,12681,16169,9283,1.79798574
267,53006,14375,12506,11443,14682,1.79912996
268,49732,10231,13659,16382,9460,1.81001471
269,145960,39783,33350,32619,40208,1.83598010
270,92153,7840,36437,7143,40733,1.84181633
271,34418,15456,2201,2307,14454,1.85885595
272,46612,6316,13838,4584,21874,1.85981076
273,46684,4192,25004,7262,10226,1.87352442
274,230041,21772,113603,29014,65652,1.87406385
275,51020,5730,24442,9714,11134,1.87748974
276,40144,18255,3298,3754,14837,1.87845373
277,205854,88508,25479,30134,61733,1.88195089
278,111527,11292,47258,41173,11804,1.89123632
279,51829,12006,10332,23158,6333,1.90383782
280,45832,10086,7270,24288,4188,1.90394578
281,146098,65473,14976,47971,17678,1.90897956
282,116768,9542,55673,39381,12172,1.91054834
283,56653,28542,5571,13870,8670,1.92416447
284,52148,25614,5653,12179,8702,1.92575518
285,178582,26711,53165,23212,75494,1.92740855
286,49703,3178,26885,11773,7867,1.93887018
287,73724,7931,37784,15700,12309,1.95008424
288,127212,12699,63577,35512,15424,1.96501031
289,207596,42112,37285,22391,105808,1.97155544
290,218359,31869,81173,34081,71236,1.97252554
291,71759,27342,6951,6953,30513,1.97523966
292,59054,15371,8075,29976,5632,1.98096576
293,128002,19534,31690,12239,64539,1.98504857
294,104424,22244,30521,29553,22106,1.99936498
295,82479,36935,7770,29883,7891,2.00082235
296,184162,49125,42688,49302,43047,2.00177464
297,47052,9445,14775,10483,12349,2.01044881
298,45980,23659,4153,6199,11969,2.01075095
299,99810,14159,33180,14129,38342,2.01497011
300,239003,25904,123905,40309,48885,2.02347682
301,213692,105211,21459,27969,59053,2.03223244
302,81146,29931,7371,37258,6586,2.03807325
303,105146,30166,12959,9931,52090,2.04845629
304,167847,42972,35766,30377,58732,2.05296755
305,37926,3068,15986,2539,16333,2.07401976
306,59919,15263,10732,8104,25820,2.08129255
307,226528,33921,76867,34465,81275,2.08346234
308,39835,3072,19240,13843,3680,2.08967953
309,46776,5010,15323,3740,22703,2.09015726
310,48805,5220,20262,17703,5620,2.09282302
311,236665,26430,110438,67775,32022,2.10623836
312,160548,27622,57007,43177,32742,2.10775075
313,97237,21399,27476,25219,23143,2.10796783
314,37162,7568,9563,4711,15320,2.11430846
315,45825,12052,8341,5732,19700,2.11479905
316,116400,46795,11429,11528,46648,2.11824760
317,52065,18194,5355,23724,4792,2.11952459
318,48007,14005,6973,22161,4868,2.12110536
319,98736,26664,15668,11223,45181,2.12919895
320,244378,84838,32729,94672,32139,2.13565578
321,238715,100224,27627,30996,79868,2.14401266
322,103228,30941,16141,42086,14060,2.15753762
323,50069,11854,9793,21706,6716,2.16228028
324,146431,21622,60294,29258,35257,2.18035585
325,41747,11398,5391,3522,21436,2.18227141
326,52078,23166,6517,9791,12604,2.18622026
327,127120,48412,16895,17548,44265,2.18979561
328,82668,37814,7890,9061,27903,2.19537699
329,50660,9177,16112,17373,7998,2.19927508
330,53533,24203,5048,18924,5358,2.20183844
331,44852,4082,21033,14273,5464,2.20413419
332,53433,3747,26547,17256,5883,2.23454650
333,43033,5788,11625,3760,21860,2.24731183
334,31604,12158,2688,2204,14554,2.24865821
335,41865,18324,3260,3456,16825,2.25392649
336,234930,100101,20324,93443,21062,2.26756790
337,52263,5282,23984,7114,15883,2.27983748
338,50108,3861,27078,10286,8883,2.28071332
339,98420,47252,11069,19861,20238,2.29028744
340,104236,8126,44306,43165,8639,2.30054137
341,118541,28720,23152,16239,50430,2.30478752
342,90705,20656,18158,13183,38708,2.30492486
343,77002,6167,35305,7079,28451,2.30813404
344,52620,23533,6433,10991,11663,2.31049101
345,197882,71718,22215,83552,20397,2.31086996
346,39009,17028,2728,2798,16455,2.31251548
347,222142,30076,59766,21435,110865,2.32662581
348,194124,42881,55201,42519,53523,2.32827837
349,93072,25288,19000,33266,15518,2.35322805
350,214104,58339,36419,91513,27833,2.36212009
351,76010,13558,24643,13915,23894,2.36306519
352,221458,49781,47695,91466,32516,2.36693679
353,161531,64580,20276,54075,22600,2.36805252
354,51001,20775,4121,22211,3894,2.38163329
355,103110,43694,10828,12399,36189,2.40723746
356,96278,12130,28127,8139,47882,2.41251062
357,77793,7602,41367,15539,13285,2.43249949
358,218656,91739,22173,23465,81279,2.43893493
359,91167,36806,7798,39058,7505,2.44950353
360,78171,17390,11968,41242,7571,2.45020563
361,49370,3917,22747,18519,4187,2.45066853
362,53470,9818,13860,23028,6764,2.45246471
363,85466,15965,21342,35838,12321,2.45809694
364,56108,12171,14540,19947,9450,2.45909560
365,49775,4020,18064,22977,4714,2.46202004
366,97497,25251,24011,21850,26385,2.47111127
367,175098,28327,62711,50750,33310,2.47285424
368,186269,46368,30994,79677,29230,2.48204014
369,80781,25850,8823,39222,6886,2.48669233
370,43254,9234,11704,14766,7550,2.49023741
371,74213,34114,7668,23067,9364,2.49665218
372,56597,5382,30144,11849,9222,2.49868513
373,213949,57364,29040,21858,105687,2.50463410
374,53460,5175,19133,24733,4419,2.52071459
375,55051,6133,21850,5849,21219,2.52746735
376,197323,43811,55322,54590,43600,2.53383632
377,43594,13399,8613,13688,7894,2.55234658
378,45972,4047,18296,3902,19727,2.55314203
379,210444,101706,23966,50282,34490,2.56090013
380,217995,22058,85655,88199,22083,2.56587217
381,50610,10654,15629,10417,13910,2.56821459
382,260491,111262,26743,84413,38073,2.56994761
383,201203,79811,31508,43070,46814,2.57233165
384,205237,89021,20982,71303,23931,2.57780233
385,103834,16689,31439,41640,14066,2.58296040
386,218919,100899,19596,77107,21317,2.58364203
387,48825,25375,4282,6344,12824,2.58830469
388,228993,83297,31037,83767,30892,2.59694931
389,104553,29029,22558,29968,22998,2.59924472
390,160615,52097,33985,44683,29850,2.60072022
391,47412,13737,8166,19402,6107,2.60282247
392,44421,7453,9299,3761,23908,2.60540270
393,181485,75844,23951,28283,53407,2.62531816
394,228635,45565,52574,101684,28812,2.63039724
395,212536,56300,48004,63970,44262,2.63353498
396,28797,6536,7991,6890,7380,2.63508657
397,41948,15947,3531,19344,3126,2.63525166
398,124198,24639,28656,53693,17210,2.64482067
399,125890,22865,31366,16745,54914,2.65137891
400,224129,79158,38157,61110,45704,2.65760790
