event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
251,54219,22574,4632,4787,22226,44.58442780
252,56126,25523,5257,5635,19711,44.60984512
253,151910,18880,70339,35356,27335,44.72413215
254,124890,17517,39367,15703,52303,45.23740239
255,124587,49930,13755,45689,15213,45.24011326
256,42034,12124,9078,11809,9023,45.33967013
257,70264,12180,23156,21636,13292,45.46971617
258,88701,35772,9419,33524,9986,45.51477405
259,306719,35506,148867,60994,61352,45.60722576
260,144470,42287,28007,24656,49520,45.68362975
261,215146,23408,98518,64705,28515,45.69677157
262,275173,39728,114414,52663,68368,45.75966313
263,347586,52532,123623,53962,117469,45.85657616
264,53986,7957,18052,19468,8509,45.90115658
265,278735,66822,42018,141449,28446,46.06018475
266,66572,24642,10728,17507,13695,46.28684339
267,441103,113186,76398,195181,56338,46.48734694
268,164391,47520,34734,47309,34828,46.63047435
269,366406,109270,65641,134442,57053,46.84159346
270,153840,25623,55962,34716,37539,47.00587114
271,118630,16736,32909,55490,13495,47.22599402
272,137858,26906,42801,34246,33905,47.39504286
273,104483,8431,43965,8299,43788,47.53969957
274,93344,49347,8913,14503,20581,47.63553872
275,459677,47246,200350,153955,58126,47.67582190
276,64947,5326,27173,5661,26787,47.87974134
277,79807,10061,35445,19276,15025,47.92236913
278,69572,13266,18692,10155,27459,47.92657338
279,63741,4585,34170,15162,9824,48.31967379
280,42739,4140,13972,3624,21003,48.34966963
281,92343,26810,17268,34105,14160,48.50965420
282,77414,7147,41322,16977,11968,48.63211104
283,56838,24317,7997,13203,11321,48.66610760
284,164806,16471,57639,75408,15288,48.75735707
285,103391,33532,19099,30248,20512,48.75830471
286,140166,35879,31352,26072,46863,48.89062414
287,53043,19031,8820,13545,11647,48.91054410
288,53682,22732,7663,10912,12375,49.08049473
289,188234,59022,34868,59779,34565,49.15409633
290,50171,7158,16587,19593,6833,49.31695456
291,402300,167501,41749,46010,147040,49.35999185
292,337593,37848,130475,39371,129899,49.54602288
293,55445,4728,26269,18843,5605,49.61802876
294,270610,89759,50184,55359,75308,49.72774325
295,52497,5961,23509,10217,12810,50.16113853
296,93055,25936,12301,9565,45253,50.17438621
297,72651,19315,16854,18544,17938,50.30198294
298,129776,15654,35985,65549,12588,50.36706546
299,229918,74942,37697,38175,79104,50.47328469
300,164438,84390,15837,42511,21700,50.54092296
301,326331,35685,156607,47716,86323,50.73038360
302,172393,32875,56712,35705,47101,50.87957258
303,167365,46251,37588,47380,36146,51.16044690
304,644442,268885,87417,166220,121920,51.25308988
305,162809,14328,84954,39769,23758,51.40366832
306,55450,10747,10924,28186,5593,51.74236684
307,115095,14362,32191,57399,11143,51.97732415
308,240891,43307,48127,26712,122745,52.62619118
309,123630,20053,36421,51505,15651,52.64395099
310,354030,54139,99099,41783,159009,52.74078024
311,111926,33828,14675,12017,51406,52.88591368
312,237857,60117,58666,70083,48991,53.11745381
313,88194,13726,31476,28202,14790,53.51237616
314,146564,47535,22805,22112,54112,53.73393135
315,54673,5599,25765,13297,10012,54.00055377
316,297355,56898,58221,151710,30526,54.11085858
317,555602,195560,98268,143082,118692,54.29069844
318,56048,18872,5408,26998,4770,54.32310966
319,53521,10376,17587,11799,13759,54.55224072
320,59967,18884,7438,27490,6155,54.68619834
321,72699,6603,35319,8443,22334,54.70908023
322,82416,13033,30135,16070,23178,54.71247364
323,57315,15488,13327,16117,12383,55.59465616
324,100807,34868,12348,43124,10467,55.68947159
325,87352,35011,13187,17285,21869,55.74664161
326,79616,10031,34207,23326,12052,55.80170044
327,78769,22861,9894,38491,7523,55.85205642
328,138841,58602,12465,55157,12617,55.98311442
329,25616,6262,7153,7750,4451,56.16519474
330,70939,14874,19044,12585,24436,56.38698820
331,54365,5049,29024,9997,10295,56.53764580
332,68956,29195,5253,4998,29510,56.58241426
333,185542,45547,38330,29357,72308,56.80314999
334,79479,12309,28141,24472,14557,56.92881332
335,162170,85079,16550,27171,33370,57.34708563
336,66096,17967,15564,14704,17861,57.36511087
337,40223,17092,3083,17481,2567,57.46110507
338,650187,253788,74409,78359,243631,57.68424081
339,250015,79343,46605,76195,47872,57.71296691
340,161539,40223,39265,32405,49646,57.87948113
341,64333,17010,15090,17050,15183,58.12960838
342,879397,238453,180833,310649,149462,58.16384758
343,99339,18995,31944,20234,28166,58.57708870
344,337124,40189,161379,73707,61849,58.67860598
345,119646,21704,38645,37245,22052,58.70791282
346,56438,8925,20842,16993,9678,58.79411523
347,83321,27994,14626,24372,16329,58.87374186
348,174400,33103,46239,68052,27006,59.15947097
349,98490,40785,10828,34087,12790,59.26472785
350,68750,26985,9519,10334,21912,59.46186297
351,100989,31366,18251,34971,16401,59.50395586
352,395328,165263,37773,40316,151976,59.75225449
353,128551,40680,25571,32262,30038,59.96198981
354,183459,37419,53925,38476,53639,60.06849973
355,91477,46231,8615,11791,24840,60.06934837
356,38451,15865,5137,6641,10808,60.39623788
357,290494,132153,33317,42947,82077,60.45735350
358,86738,15193,30699,18502,22344,60.54553432
359,52885,4481,26741,15125,6538,60.55174246
360,81387,17783,22922,17072,23610,60.61964906
361,75766,16733,19921,14927,24185,60.69031049
362,169494,74977,14188,15497,64832,60.76851667
363,94082,48662,8723,12081,24616,61.06177219
364,51750,21298,4315,3799,22338,61.51161446
365,46836,9684,8124,4143,24885,61.60096660
366,202043,38583,48822,85506,29132,61.84767814
367,69147,6954,36039,13456,12698,61.87453672
368,53300,18361,7286,20838,6815,62.12839645
369,54350,12622,14699,14646,12383,62.54695711
370,49358,9907,13510,17281,8660,62.57194704
371,333153,125542,36422,35225,135964,62.79559797
372,95346,17034,23786,40495,14031,63.29003171
373,100138,14816,24203,9150,51969,63.33910472
374,68003,21093,12369,10574,23967,63.42256550
375,131017,35650,29879,30689,34799,63.43790437
376,81956,23810,15783,28625,13738,63.78389977
377,101976,17236,24995,48168,11577,63.92730383
378,564342,102920,156852,220031,84539,64.22287088
379,232979,25220,108157,33871,65731,64.23271624
380,131158,24494,25676,13027,67961,64.31764893
381,66501,15627,14792,9975,26107,64.40926953
382,78489,16709,14685,8479,38616,64.42039565
383,230854,23538,116666,57429,33221,64.52992628
384,46476,4246,24094,6540,11596,64.63212127
385,93226,31473,12680,12358,36715,65.22480180
386,59035,14856,9375,28577,6227,65.49972536
387,149773,78861,15037,25221,30654,65.68630695
388,53189,9784,17920,13605,11880,65.73582962
389,43685,7299,10931,20839,4616,65.75938297
390,659554,256403,83253,225426,94472,65.76160100
391,87640,27734,16423,26531,16952,66.09444617
392,84090,15536,16387,7532,44635,66.12778726
393,133568,27827,33208,39829,32704,66.43080178
394,82789,16600,23432,14735,28022,66.57690144
395,130953,11789,51156,10787,57221,66.63129480
396,108030,27944,23866,19863,36357,66.83030749
397,64353,12243,11279,5880,34951,67.14045738
398,471500,63359,150714,51498,205929,67.48074384
399,52714,9022,18406,11248,14038,67.50545669
400,476803,57017,210621,133216,75949,67.62634384
401,95556,23529,20858,36087,15082,67.92191481
402,142836,50819,24064,35585,32368,67.95380712
403,80807,34025,8524,9798,28460,68.19596458
404,68755,21965,13215,13316,20259,68.21794925
405,65505,25889,7189,24952,7475,68.64900556
406,147067,24988,47498,47030,27551,68.65284730
407,75877,36071,8878,14354,16574,68.74022534
408,55511,6133,25670,16114,7594,68.81163413
409,103526,27719,18957,41239,15611,69.02174563
410,184823,63607,44660,42470,34086,69.96844214
411,56114,21628,6495,21173,6818,70.05167947
412,156610,16180,62681,61317,16432,70.08379296
413,76446,21275,9581,6575,39015,70.10904681
414,282952,42513,84890,119039,36510,70.12638263
415,93398,48114,8599,12107,24578,70.31335635
416,138958,19338,35307,12860,71453,70.33765563
417,47449,24544,4215,5572,13118,70.67313604
418,271441,125907,31780,43154,70600,70.70551733
419,83155,29796,9026,8112,36221,70.86462725
420,62316,24943,9421,13252,14700,70.89439944
421,140131,36729,29479,24693,49230,71.07456009
422,68055,9053,22958,28343,7701,71.36827271
423,47945,16741,8288,9797,13119,71.65320137
424,65780,25236,7731,7174,25639,71.72557509
425,54306,6787,15945,26801,4773,72.02001442
426,104633,55978,9917,16628,22110,72.34250269
427,87744,13051,36091,20321,18281,72.43199404
428,134034,16196,39991,11873,65974,72.82151651
429,64070,5971,32724,14861,10514,72.99980217
430,184425,22348,82225,51928,27924,73.22209424
431,76892,22166,16655,16937,21134,73.41371770
432,108261,26592,18878,13182,49609,73.44537279
433,42349,20532,3560,13313,4944,73.61582490
434,63972,5679,27851,24267,6175,73.76700626
435,91686,12415,32782,12145,34344,73.85402170
436,118057,15969,49839,21254,30995,73.85972934
437,167982,28127,58025,49737,32093,73.86676463
438,50534,17823,7198,7279,18234,73.88487196
439,84172,17606,25748,21821,18997,73.92261929
440,62294,22479,10295,13833,15687,74.18290571
441,152990,36020,41081,41233,34656,74.30435260
442,89204,10749,39596,23820,15039,74.36650059
443,111380,59122,11160,22854,18244,74.73482396
444,171475,26533,68386,40193,36363,75.16881289
445,212297,23778,83147,81536,23836,75.17443002
446,59763,15891,13156,11523,19193,75.32687189
447,454852,124568,103000,100115,127169,75.37154508
448,167141,83694,17397,25028,41022,75.43126634
449,267559,44219,90327,47642,85371,75.44815818
450,100364,24098,24378,32815,19073,75.45805033
451,53070,4503,28694,9814,10059,75.57401414
452,51528,4454,25848,15280,5946,75.82562971
453,84133,20979,21895,19231,22028,75.96740589
454,87945,22638,12315,9042,43950,76.00127963
455,174460,58034,28721,29306,58399,76.38679527
456,62700,20425,10593,11049,20633,76.42953396
457,252126,26889,128468,43927,52842,76.44017636
458,132533,55020,11116,55496,10901,76.51355626
459,222689,86226,24765,25050,86648,76.64196510
460,104599,44305,9022,41960,9312,76.65715084
461,573365,85003,185714,220402,82246,76.73822073
462,52080,13361,11322,18581,8816,76.86462413
463,109882,48809,11307,36126,13640,77.12445159
464,63189,17635,8035,5860,31659,77.51055109
465,45570,20188,4348,16119,4915,77.55274379
466,147518,61130,12581,12647,61160,77.66142330
467,52384,5059,22935,18028,6362,77.84317885
468,150890,23027,39020,16655,72188,78.09689643
469,48791,3409,21307,20030,4045,78.34226528
470,50603,4486,26198,7475,12444,78.36690170
471,133445,33179,19359,67081,13826,78.70517890
472,181514,48781,23607,18002,91124,78.93067312
473,137673,35125,33002,35493,34053,79.00921181
474,58988,10116,20709,12709,15454,79.06239630
475,178424,48433,28752,21060,80179,79.12534075
476,103830,11292,52127,16622,23789,79.49106994
477,34928,4775,9528,2786,17839,79.63962573
478,77826,10252,33577,20025,13972,79.89078621
479,101738,25534,16128,48995,11081,79.94500763
480,133413,32089,33160,26242,41922,80.04390301
481,91237,26621,16896,33828,13892,80.12634834
482,395590,58645,164367,82428,90150,80.16324677
483,47387,5531,21264,12603,7989,80.34825372
484,138249,49225,23227,33631,32166,80.43723351
485,173154,24997,71393,38108,38656,80.50731168
486,119940,59319,13459,20401,26761,80.68227588
487,107070,38138,9957,50207,8768,80.72719320
488,330751,143802,40621,102080,44248,80.95090001
489,61496,28147,5032,22797,5520,81.21239917
490,106921,32887,19352,38202,16480,81.34571080
491,107137,13768,38960,14640,39769,81.48731100
492,236951,22926,124941,46201,42883,81.49646047
493,86533,28179,13182,27940,17232,81.65198376
494,325940,155830,39434,72791,57885,81.67401021
495,69604,11562,21106,9962,26974,81.92037877
496,222154,55363,35164,106762,24865,82.02401486
497,58445,13903,9668,6299,28575,82.14748512
